user_id,segment,last_hook_department,total_orders,streak_at_last_order,last_basket_size,intervention_deadline_orders
1949,Lost,produce,9,1,11,
1950,Lost,beverages,3,0,5,
1954,Lost,produce,5,0,6,
1956,Lost,produce,8,0,16,
1957,Lost,beverages,4,1,6,
1959,Lost,beverages,5,1,2,
1961,Lost,produce,3,0,34,
1962,Lost,dairy eggs,7,0,4,
1963,Lost,produce,6,1,18,
1964,Lost,dairy eggs,6,1,6,
1968,Lost,dairy eggs,4,1,9,
1970,Lost,produce,4,0,20,
1975,Lost,produce,4,0,23,
1981,Lost,produce,10,1,26,
1988,Lost,produce,6,0,16,
1989,Lost,produce,6,1,26,
1994,Lost,frozen,5,2,2,
1995,Lost,dairy eggs,4,1,1,
1999,Lost,produce,6,1,2,
2005,Lost,produce,4,3,10,
2008,Lost,dairy eggs,6,1,2,
2009,Lost,canned goods,4,1,8,
2014,Lost,produce,4,0,24,
2015,Lost,produce,9,1,13,
2018,Lost,dairy eggs,8,0,4,
2023,Lost,produce,4,0,1,
2025,Lost,produce,5,0,13,
2027,Lost,beverages,5,0,2,
2028,Lost,dairy eggs,8,0,5,
2029,Lost,dairy eggs,3,1,20,
2034,Lost,produce,10,1,9,
2035,Lost,snacks,4,1,5,
2036,Lost,beverages,6,0,3,
2037,Lost,produce,10,1,2,
2040,Lost,produce,4,0,6,
2042,Lost,produce,4,0,4,
2043,Lost,produce,5,2,4,
2046,Lost,produce,4,0,16,
2047,Lost,meat seafood,8,1,5,
2048,Lost,snacks,4,2,5,
2050,Lost,produce,10,1,8,
2052,Lost,produce,3,0,7,
2054,Lost,produce,4,1,5,
2059,Lost,dairy eggs,4,0,8,
2060,Lost,produce,7,0,6,
2061,Lost,frozen,9,0,37,
2063,Lost,produce,4,1,12,
2064,Lost,produce,9,0,9,
2065,Lost,dairy eggs,5,1,4,
2067,Lost,produce,5,0,9,
2069,Lost,produce,5,0,8,
2073,Lost,beverages,9,0,5,
2074,Lost,produce,7,0,12,
2077,Lost,produce,5,0,11,
2079,Lost,dairy eggs,6,0,32,
2084,Lost,deli,3,0,9,
2088,Lost,dairy eggs,3,0,15,
2091,Lost,produce,7,0,17,
2092,Lost,snacks,4,0,2,
2093,Lost,produce,7,1,5,
2096,Lost,produce,4,0,11,
2097,Lost,personal care,7,1,1,
2104,Lost,produce,5,0,8,
2106,Lost,alcohol,3,0,9,
2110,Lost,pantry,8,1,1,
2113,Lost,produce,6,1,3,
2120,Lost,produce,5,1,7,
2123,Lost,dairy eggs,3,1,5,
2125,Lost,produce,5,2,2,
2126,Lost,produce,5,2,7,
2127,Lost,dairy eggs,10,0,14,
2128,Lost,household,8,0,8,
2129,Lost,dairy eggs,4,1,17,
2131,Lost,produce,7,0,19,
2132,Lost,produce,8,0,14,
2133,Lost,produce,5,1,5,
2136,Lost,beverages,5,0,29,
2137,Lost,produce,4,1,4,
2138,Lost,produce,5,0,4,
2139,Lost,beverages,7,1,3,
2140,Lost,produce,4,0,23,
2141,Lost,frozen,5,1,5,
2144,Lost,dairy eggs,9,0,16,
2146,Lost,deli,5,1,3,
2147,Lost,produce,7,0,7,
2148,Lost,frozen,5,1,4,
2149,Lost,beverages,8,0,5,
2152,Lost,beverages,6,0,2,
2154,Lost,dry goods pasta,8,0,22,
2155,Lost,beverages,7,2,1,
2158,Lost,produce,3,0,12,
2161,Lost,produce,7,0,5,
2164,Lost,produce,3,0,15,
2167,Lost,dairy eggs,3,0,8,
2170,Lost,pantry,4,1,7,
2172,Lost,meat seafood,8,0,12,
2173,Lost,canned goods,7,1,5,
2176,Lost,dairy eggs,7,1,14,
2178,Lost,produce,9,0,14,
2179,Lost,produce,7,0,4,
2181,Lost,produce,7,1,6,
2182,Lost,produce,5,1,10,
2186,Lost,dairy eggs,9,1,1,
2187,Lost,produce,6,0,24,
2189,Lost,produce,5,1,18,
2195,Lost,dairy eggs,6,2,5,
2196,Lost,produce,6,0,4,
2197,Lost,alcohol,9,0,2,
2202,Lost,dairy eggs,9,1,6,
2203,Lost,deli,8,0,11,
2204,Lost,dairy eggs,8,3,4,
2205,Lost,produce,4,1,16,
2206,Lost,produce,10,0,12,
2207,Lost,produce,5,0,18,
2208,Lost,produce,7,3,1,
2209,Lost,beverages,5,0,31,
2213,Lost,produce,4,0,21,
2219,Lost,beverages,4,1,6,
2220,Lost,produce,7,2,4,
2223,Lost,snacks,6,2,14,
2224,Lost,dairy eggs,3,0,7,
2226,Lost,produce,7,2,2,
2228,Lost,frozen,4,0,21,
2236,Lost,dry goods pasta,6,1,1,
2238,Lost,produce,4,0,7,
2239,Lost,produce,6,2,1,
2240,Lost,dairy eggs,3,1,7,
2243,Lost,produce,9,0,6,
2247,Lost,canned goods,5,1,17,
2248,Lost,produce,4,1,8,
2250,Lost,dry goods pasta,3,0,19,
2251,Lost,produce,3,2,7,
2256,Lost,frozen,6,0,13,
2260,Lost,produce,5,1,10,
2261,Lost,frozen,5,0,15,
2263,Lost,dairy eggs,5,3,5,
2264,Lost,snacks,3,2,4,
2269,Lost,produce,6,0,3,
2271,Lost,produce,3,0,7,
2272,Lost,produce,7,0,8,
2273,Lost,dairy eggs,5,1,12,
2274,Lost,dairy eggs,9,0,19,
2277,Lost,frozen,4,2,3,
2283,Lost,produce,5,0,28,
2287,Lost,pantry,5,0,12,
2288,Lost,produce,5,1,11,
2290,Lost,produce,6,0,16,
2296,Lost,beverages,4,0,1,
2299,Lost,dairy eggs,4,0,6,
2300,Lost,produce,4,0,42,
2302,Lost,beverages,6,3,4,
2308,Lost,produce,4,1,5,
2309,Lost,produce,10,0,11,
2314,Lost,produce,4,0,7,
2315,Lost,pantry,10,1,2,
2317,Lost,produce,6,1,8,
2318,Lost,produce,4,0,5,
2319,Lost,produce,4,0,15,
2323,Lost,household,6,1,5,
2324,Lost,beverages,3,0,10,
2326,Lost,produce,8,0,12,
2329,Lost,produce,9,0,11,
2330,Lost,household,6,2,4,
2331,Lost,produce,4,1,2,
2333,Lost,produce,5,0,16,
2337,Lost,produce,4,0,5,
2338,Lost,produce,8,1,5,
2339,Lost,dairy eggs,5,0,8,
2340,Lost,produce,4,0,9,
2347,Lost,produce,4,1,10,
2348,Lost,dairy eggs,4,2,7,
2351,Lost,produce,3,2,1,
2353,Lost,canned goods,8,1,3,
2356,Lost,produce,5,0,21,
2358,Lost,frozen,5,1,9,
2359,Lost,produce,4,0,9,
2364,Lost,frozen,5,0,20,
2367,Lost,snacks,7,0,17,
2368,Lost,dairy eggs,4,0,4,
2369,Lost,produce,4,1,3,
2370,Lost,produce,7,1,32,
2373,Lost,dairy eggs,6,1,10,
2374,Lost,produce,10,0,11,
2376,Lost,beverages,3,1,2,
2377,Lost,household,10,0,9,
2379,Lost,produce,5,0,23,
2389,Lost,produce,3,0,13,
2390,Lost,pantry,4,2,1,
2391,Lost,produce,6,0,17,
2393,Lost,frozen,4,0,10,
2395,Lost,beverages,5,3,5,
2400,Lost,beverages,4,0,4,
2401,Lost,produce,4,1,18,
2402,Lost,produce,5,0,10,
2407,Lost,beverages,9,1,10,
2411,Lost,produce,4,0,12,
2412,Lost,household,5,0,21,
2414,Lost,produce,3,1,13,
2417,Lost,frozen,5,0,12,
2421,Lost,produce,5,2,5,
2429,Lost,beverages,4,1,6,
2430,Lost,alcohol,7,2,6,
2438,Lost,produce,6,0,18,
2442,Lost,produce,8,3,3,
2444,Lost,beverages,10,1,5,
2447,Lost,produce,5,1,7,
2448,Lost,dairy eggs,4,0,11,
2451,Lost,dairy eggs,8,0,7,
2452,Lost,produce,3,0,21,
2454,Lost,produce,4,0,15,
2457,Lost,produce,5,1,10,
2458,Lost,dairy eggs,5,0,18,
2463,Lost,produce,8,0,10,
2467,Lost,produce,10,0,12,
2471,Lost,babies,4,0,12,
2472,Lost,snacks,9,1,1,
2477,Lost,snacks,6,0,7,
2479,Lost,bakery,4,0,5,
2480,Lost,dairy eggs,10,1,1,
2484,Lost,produce,5,1,28,
2486,Lost,produce,10,0,9,
2493,Lost,produce,5,2,3,
2494,Lost,produce,4,1,11,
2499,Lost,snacks,4,0,37,
2507,Lost,produce,6,0,7,
2508,Lost,produce,8,0,13,
2509,Lost,dairy eggs,3,0,6,
2510,Lost,produce,7,1,7,
2511,Lost,produce,7,0,23,
2512,Lost,beverages,5,2,5,
2513,Lost,beverages,6,1,4,
2515,Lost,dairy eggs,6,1,4,
2517,Lost,dairy eggs,5,0,11,
2521,Lost,pantry,4,0,37,
2523,Lost,dairy eggs,8,2,7,
2525,Lost,produce,8,0,13,
2527,Lost,produce,4,1,7,
2528,Lost,produce,8,1,4,
2532,Lost,dairy eggs,3,0,11,
2537,Lost,produce,8,0,29,
2538,Lost,dairy eggs,10,0,9,
2540,Lost,produce,8,1,3,
2543,Lost,produce,7,0,18,
2545,Lost,produce,3,0,5,
2548,Lost,beverages,10,0,8,
2549,Lost,produce,5,3,13,
2552,Lost,frozen,5,0,7,
2554,Lost,personal care,10,0,2,
2557,Lost,dry goods pasta,3,0,12,
2559,Lost,dairy eggs,3,0,9,
2560,Lost,dairy eggs,4,1,10,
2569,Lost,dairy eggs,4,1,3,
2570,Lost,produce,5,1,6,
2571,Lost,breakfast,9,1,5,
2572,Lost,produce,7,1,24,
2573,Lost,produce,3,1,9,
2575,Lost,dairy eggs,3,1,6,
2576,Lost,produce,6,0,7,
2579,Lost,produce,4,0,8,
2581,Lost,produce,7,2,9,
2585,Lost,produce,5,0,13,
2586,Lost,produce,5,1,11,
2587,Lost,frozen,6,1,29,
2589,Lost,produce,4,2,9,
2594,Lost,produce,3,0,17,
2599,Lost,produce,3,1,17,
2601,Lost,produce,5,0,9,
2606,Lost,dairy eggs,6,0,12,
2607,Lost,frozen,5,1,3,
2608,Lost,produce,10,3,5,
2612,Lost,alcohol,5,0,2,
2613,Lost,dairy eggs,5,0,7,
2615,Lost,beverages,4,0,3,
2617,Lost,dairy eggs,8,1,5,
2618,Lost,produce,4,0,12,
2619,Lost,frozen,7,1,7,
2624,Lost,produce,6,0,9,
2625,Lost,personal care,4,0,6,
2631,Lost,pantry,8,1,2,
2632,Lost,snacks,5,1,7,
2633,Lost,produce,4,1,7,
2635,Lost,dairy eggs,5,0,7,
2636,Lost,produce,5,0,1,
2637,Lost,frozen,5,0,2,
2639,Lost,produce,6,3,15,
2640,Lost,beverages,10,0,37,
2641,Lost,frozen,5,1,5,
2642,Lost,dairy eggs,10,0,1,
2643,Lost,dairy eggs,9,0,10,
2644,Lost,frozen,4,3,25,
2645,Lost,produce,9,1,8,
2647,Lost,produce,4,1,10,
2652,Lost,produce,10,0,28,
2654,Lost,dairy eggs,6,1,18,
2656,Lost,frozen,5,1,6,
2660,Lost,dairy eggs,10,2,2,
2661,Lost,snacks,7,0,13,
2664,Lost,produce,7,1,23,
2666,Lost,produce,5,0,2,
2667,Lost,dairy eggs,9,0,9,
2669,Lost,deli,8,0,8,
2673,Lost,produce,3,1,6,
2674,Lost,beverages,5,1,4,
2675,Lost,snacks,8,0,7,
2678,Lost,household,4,0,18,
2681,Lost,pantry,7,2,7,
2684,Lost,produce,6,1,8,
2687,Lost,dairy eggs,3,1,20,
2692,Lost,frozen,4,0,9,
2694,Lost,beverages,5,0,4,
2695,Lost,produce,6,0,12,
2697,Lost,produce,5,0,9,
2699,Lost,dairy eggs,5,0,8,
2705,Lost,produce,7,0,11,
2708,Lost,beverages,4,0,7,
2709,Lost,produce,10,0,28,
2711,Lost,produce,6,1,16,
2714,Lost,pantry,4,0,7,
2715,Lost,produce,4,0,23,
2716,Lost,produce,6,0,14,
2717,Lost,beverages,4,1,3,
2718,Lost,snacks,3,2,5,
2719,Lost,dairy eggs,8,0,20,
2724,Lost,produce,10,1,3,
2725,Lost,produce,4,1,2,
2730,Lost,produce,7,0,13,
2737,Lost,snacks,4,0,14,
2738,Lost,produce,8,1,19,
2739,Lost,produce,7,1,8,
2742,Lost,pantry,5,0,13,
2743,Lost,dairy eggs,3,1,7,
2744,Lost,pantry,3,1,9,
2746,Lost,produce,7,0,8,
2749,Lost,beverages,9,0,2,
2750,Lost,produce,7,0,14,
2751,Lost,produce,4,2,18,
2752,Lost,beverages,8,0,10,
2753,Lost,produce,9,0,6,
2758,Lost,produce,9,0,14,
2759,Lost,beverages,3,1,2,
2761,Lost,dairy eggs,10,0,15,
2769,Lost,deli,9,0,13,
2775,Lost,snacks,9,0,2,
2780,Lost,pantry,4,0,11,
2781,Lost,produce,10,0,18,
2782,Lost,snacks,5,0,1,
2783,Lost,produce,4,0,8,
2784,Lost,beverages,5,0,2,
2787,Lost,dairy eggs,6,0,14,
2791,Lost,dairy eggs,5,0,22,
2792,Lost,dairy eggs,8,0,11,
2796,Lost,produce,4,2,4,
2797,Lost,dairy eggs,10,0,12,
2798,Lost,beverages,7,0,11,
2801,Lost,dairy eggs,5,3,10,
2803,Lost,produce,7,0,14,
2809,Lost,produce,3,1,16,
2810,Lost,produce,5,3,5,
2811,Lost,snacks,4,2,10,
2814,Lost,produce,9,0,18,
2817,Lost,produce,3,0,8,
2820,Lost,pantry,4,0,5,
2826,Lost,beverages,10,0,2,
2829,Lost,produce,4,2,7,
2831,Lost,personal care,5,0,6,
2832,Lost,produce,5,1,4,
2835,Lost,produce,8,0,1,
2836,Lost,dairy eggs,8,0,8,
2837,Lost,produce,3,0,12,
2839,Lost,frozen,6,0,27,
2840,Lost,produce,9,0,4,
2842,Lost,produce,5,0,10,
2843,Lost,alcohol,7,1,2,
2844,Lost,produce,3,0,10,
2853,Lost,produce,5,0,6,
2854,Lost,produce,4,0,8,
2859,Lost,produce,5,3,2,
2860,Lost,frozen,8,0,27,
2861,Lost,produce,7,0,9,
2862,Lost,dairy eggs,7,1,13,
2864,Lost,deli,6,0,11,
2867,Lost,produce,6,0,11,
2870,Lost,pantry,4,1,15,
2872,Lost,produce,6,1,8,
2873,Lost,produce,5,0,9,
2874,Lost,produce,5,2,2,
2878,Lost,snacks,8,0,9,
2884,Lost,produce,9,0,10,
2886,Lost,meat seafood,5,0,4,
2888,Lost,frozen,7,1,2,
2893,Lost,produce,6,1,1,
2894,Lost,produce,8,1,6,
2895,Lost,produce,10,1,2,
2896,Lost,produce,8,0,16,
2898,Lost,personal care,5,1,4,
2900,Lost,beverages,6,1,3,
2901,Lost,dairy eggs,4,0,3,
2906,Lost,produce,3,0,9,
2908,Lost,frozen,4,0,36,
2912,Lost,frozen,4,0,20,
2918,Lost,canned goods,6,0,12,
2919,Lost,produce,8,0,5,
2922,Lost,produce,4,0,9,
2925,Lost,produce,4,1,8,
2927,Lost,snacks,9,1,10,
2929,Lost,produce,5,0,7,
2932,Lost,dairy eggs,7,1,18,
2934,Lost,beverages,7,0,4,
2940,Lost,produce,10,1,19,
2942,Lost,bakery,5,0,15,
2944,Lost,produce,7,0,16,
2945,Lost,produce,4,0,2,
2946,Lost,produce,4,2,3,
2949,Lost,frozen,5,0,6,
2953,Lost,frozen,3,1,3,
2954,Lost,produce,3,2,7,
2955,Lost,produce,5,2,23,
2958,Lost,produce,5,1,7,
2962,Lost,produce,3,1,8,
2963,Lost,bakery,5,0,11,
2966,Lost,produce,4,1,9,
2969,Lost,produce,3,0,11,
2971,Lost,produce,5,1,16,
2972,Lost,produce,3,1,16,
2973,Lost,dairy eggs,5,0,7,
2975,Lost,produce,4,2,4,
2979,Lost,pantry,5,0,6,
2980,Lost,produce,4,0,9,
2982,Lost,produce,7,0,10,
2992,Lost,dairy eggs,6,0,5,
2995,Lost,produce,5,1,1,
2996,Lost,produce,7,1,9,
3002,Lost,produce,5,1,1,
3003,Lost,produce,10,0,12,
3006,Lost,produce,7,0,17,
3008,Lost,snacks,4,1,4,
3012,Lost,produce,5,1,10,
3013,Lost,produce,4,0,8,
3014,Lost,produce,4,0,31,
3017,Lost,beverages,4,0,46,
3021,Lost,produce,6,0,16,
3023,Lost,dairy eggs,3,0,2,
3024,Lost,beverages,4,0,10,
3025,Lost,produce,4,1,8,
3028,Lost,produce,4,1,4,
3029,Lost,produce,5,0,6,
3031,Lost,frozen,6,1,1,
3034,Lost,frozen,4,0,11,
3035,Lost,pantry,3,0,8,
3037,Lost,pantry,4,0,6,
3039,Lost,canned goods,4,0,1,
3041,Lost,produce,5,0,11,
3042,Lost,beverages,4,0,11,
3043,Lost,produce,9,0,7,
3046,Lost,dairy eggs,3,2,10,
3049,Lost,frozen,4,0,3,
3054,Lost,frozen,5,0,4,
3055,Lost,beverages,4,1,2,
3056,Lost,produce,9,1,5,
3058,Lost,dairy eggs,6,0,12,
3060,Lost,produce,10,1,14,
3062,Lost,produce,5,1,14,
3063,Lost,pantry,3,0,1,
3065,Lost,produce,10,0,13,
3066,Lost,produce,5,2,4,
3069,Lost,dairy eggs,10,0,8,
3071,Lost,produce,10,0,15,
3072,Lost,dairy eggs,5,0,14,
3073,Lost,canned goods,6,0,33,
3074,Lost,produce,4,0,45,
3077,Lost,produce,8,1,7,
3078,Lost,household,9,1,6,
3081,Lost,produce,7,1,6,
3082,Lost,produce,4,1,8,
3087,Lost,dairy eggs,5,0,11,
3089,Lost,frozen,4,0,35,
3091,Lost,produce,6,1,7,
3092,Lost,produce,7,1,6,
3093,Lost,pets,5,1,2,
3096,Lost,alcohol,4,0,3,
3099,Lost,dairy eggs,4,1,2,
3102,Lost,frozen,4,0,28,
3110,Lost,snacks,4,2,1,
3112,Lost,produce,4,2,2,
3116,Lost,produce,10,0,4,
3125,Lost,beverages,4,0,12,
3126,Lost,produce,10,1,8,
3127,Lost,produce,10,0,12,
3129,Lost,dairy eggs,4,0,3,
3130,Lost,dairy eggs,10,0,9,
3132,Lost,dairy eggs,4,0,10,
3133,Lost,produce,5,0,17,
3136,Lost,produce,3,2,3,
3138,Lost,frozen,9,1,3,
3144,Lost,snacks,7,2,13,
3145,Lost,produce,10,2,9,
3146,Lost,frozen,6,0,38,
3149,Lost,produce,4,1,3,
3150,Lost,dairy eggs,6,0,6,
3153,Lost,frozen,9,0,7,
3156,Lost,personal care,4,0,7,
3157,Lost,produce,4,0,2,
3158,Lost,snacks,4,0,11,
3160,Lost,beverages,4,0,24,
3161,Lost,snacks,7,0,17,
3162,Lost,produce,4,0,21,
3170,Lost,pantry,5,0,9,
3171,Lost,dairy eggs,10,0,12,
3172,Lost,produce,4,0,14,
3173,Lost,pantry,7,0,13,
3174,Lost,snacks,4,0,7,
3175,Lost,dairy eggs,10,1,12,
3176,Lost,produce,10,0,9,
3180,Lost,produce,9,0,3,
3182,Lost,snacks,3,0,1,
3186,Lost,produce,3,0,12,
3191,Lost,produce,6,0,9,
3192,Lost,produce,5,0,7,
3193,Lost,produce,4,0,1,
3195,Lost,produce,4,0,7,
3197,Lost,produce,3,1,5,
3202,Lost,produce,4,0,44,
3203,Lost,dairy eggs,5,0,8,
3204,Lost,snacks,5,1,3,
3205,Lost,produce,4,1,5,
3206,Lost,frozen,5,1,10,
3207,Lost,produce,4,2,1,
3208,Lost,frozen,5,0,18,
3209,Lost,produce,8,1,10,
3211,Lost,canned goods,4,0,13,
3214,Lost,produce,10,0,27,
3216,Lost,dairy eggs,8,1,5,
3217,Lost,produce,7,1,14,
3222,Lost,produce,6,0,15,
3227,Lost,produce,4,1,3,
3229,Lost,snacks,7,0,6,
3230,Lost,babies,3,0,8,
3231,Lost,snacks,6,0,14,
3232,Lost,produce,5,1,11,
3233,Lost,beverages,8,1,5,
3234,Lost,beverages,10,1,7,
3236,Lost,dairy eggs,10,0,19,
3237,Lost,snacks,10,1,8,
3239,Lost,produce,5,0,7,
3240,Lost,produce,9,0,24,
3243,Lost,produce,9,0,23,
3244,Lost,produce,5,1,4,
3245,Lost,dairy eggs,4,0,2,
3247,Lost,produce,5,0,8,
3249,Lost,snacks,6,0,8,
3250,Lost,produce,4,1,13,
3251,Lost,canned goods,5,0,34,
3253,Lost,alcohol,5,0,8,
3254,Lost,produce,5,0,21,
3259,Lost,produce,4,2,10,
3262,Lost,produce,3,2,3,
3266,Lost,produce,4,0,11,
3270,Lost,produce,4,0,3,
3271,Lost,canned goods,5,0,1,
3272,Lost,produce,9,0,8,
3274,Lost,beverages,3,1,6,
3278,Lost,produce,7,0,2,
3279,Lost,dairy eggs,10,2,1,
3281,Lost,produce,4,0,7,
3282,Lost,produce,4,0,24,
3288,Lost,dry goods pasta,4,0,28,
3292,Lost,produce,5,2,6,
3293,Lost,babies,7,2,1,
3297,Lost,produce,6,0,7,
3300,Lost,frozen,3,0,22,
3301,Lost,produce,4,1,2,
3304,Lost,produce,8,0,13,
3307,Lost,deli,5,0,10,
3310,Lost,produce,7,0,2,
3311,Lost,snacks,3,0,7,
3313,Lost,beverages,4,0,22,
3317,Lost,produce,5,0,28,
3318,Lost,produce,5,0,28,
3319,Lost,alcohol,7,1,10,
3320,Lost,produce,9,0,15,
3322,Lost,dairy eggs,9,3,10,
3323,Lost,produce,5,0,3,
3325,Lost,produce,7,1,6,
3328,Lost,produce,8,0,14,
3329,Lost,produce,5,1,4,
3330,Lost,snacks,4,1,2,
3331,Lost,produce,8,2,1,
3333,Lost,dairy eggs,5,0,18,
3335,Lost,produce,7,1,8,
3336,Lost,produce,9,2,10,
3337,Lost,dairy eggs,4,0,8,
3340,Lost,dairy eggs,6,0,15,
3341,Lost,produce,9,0,12,
3345,Lost,frozen,4,1,13,
3346,Lost,produce,3,0,11,
3347,Lost,produce,4,0,8,
3351,Lost,produce,3,0,12,
3352,Lost,produce,6,0,8,
3353,Lost,dairy eggs,7,1,8,
3359,Lost,produce,5,2,1,
3361,Lost,produce,6,1,1,
3362,Lost,household,8,0,6,
3364,Lost,beverages,6,2,9,
3366,Lost,dairy eggs,4,1,1,
3370,Lost,produce,3,0,8,
3372,Lost,produce,5,3,3,
3376,Lost,dairy eggs,4,2,2,
3380,Lost,produce,5,2,8,
3381,Lost,produce,5,0,28,
3383,Lost,produce,4,1,14,
3386,Lost,produce,7,1,14,
3388,Lost,dairy eggs,5,0,2,
3389,Lost,personal care,7,0,16,
3391,Lost,produce,6,0,36,
3395,Lost,produce,6,0,4,
3396,Lost,produce,6,2,12,
3398,Lost,produce,5,0,5,
3399,Lost,beverages,7,1,3,
3401,Lost,dairy eggs,4,0,12,
3402,Lost,beverages,8,0,5,
3403,Lost,produce,7,1,5,
3404,Lost,produce,5,1,35,
3405,Lost,canned goods,8,1,20,
3408,Lost,dairy eggs,3,0,17,
3409,Lost,beverages,10,0,15,
3410,Lost,produce,8,0,15,
3423,Lost,produce,6,0,11,
3424,Lost,produce,3,0,12,
3426,Lost,pantry,7,1,16,
3427,Lost,produce,10,0,26,
3429,Lost,produce,10,1,5,
3433,Lost,beverages,3,1,9,
3436,Lost,pantry,5,1,7,
3437,Lost,snacks,9,0,19,
3444,Lost,dairy eggs,4,0,9,
3447,Lost,beverages,4,1,4,
3448,Lost,beverages,3,1,6,
3449,Lost,produce,10,0,11,
3458,Lost,dairy eggs,3,1,4,
3459,Lost,beverages,4,2,5,
3463,Lost,produce,4,1,1,
3465,Lost,produce,4,0,7,
3466,Lost,beverages,5,0,4,
3469,Lost,dairy eggs,7,1,10,
3472,Lost,bakery,8,1,2,
3473,Lost,dairy eggs,6,1,2,
3474,Lost,produce,10,1,4,
3476,Lost,snacks,3,0,1,
3479,Lost,frozen,4,1,5,
3483,Lost,canned goods,6,0,3,
3486,Lost,produce,4,1,6,
3487,Lost,dairy eggs,6,2,3,
3489,Lost,produce,4,1,3,
3495,Lost,produce,4,0,10,
3498,Lost,dairy eggs,4,1,14,
3501,Lost,dairy eggs,6,0,7,
3502,Lost,personal care,10,1,4,
3506,Lost,beverages,3,0,2,
3508,Lost,produce,4,0,12,
3511,Lost,alcohol,4,0,4,
3515,Lost,produce,5,0,10,
3517,Lost,dairy eggs,9,0,7,
3519,Lost,produce,8,0,12,
3521,Lost,produce,6,0,13,
3524,Lost,produce,6,0,24,
3528,Lost,dairy eggs,4,0,9,
3535,Lost,produce,5,0,21,
3537,Lost,dairy eggs,9,1,8,
3541,Lost,produce,6,1,1,
3545,Lost,produce,4,3,1,
3547,Lost,dry goods pasta,3,2,15,
3553,Lost,frozen,4,0,35,
3556,Lost,produce,6,2,10,
3559,Lost,produce,10,0,11,
3560,Lost,deli,3,0,8,
3561,Lost,produce,4,0,8,
3563,Lost,frozen,3,0,3,
3564,Lost,produce,5,2,11,
3565,Lost,produce,6,0,12,
3569,Lost,produce,9,1,11,
3574,Lost,beverages,4,0,9,
3575,Lost,produce,3,1,7,
3576,Lost,dairy eggs,3,1,11,
3577,Lost,produce,3,0,14,
3578,Lost,snacks,3,1,1,
3581,Lost,produce,4,0,11,
3583,Lost,dairy eggs,6,1,1,
3585,Lost,snacks,4,0,10,
3587,Lost,frozen,7,1,9,
3588,Lost,produce,4,0,32,
3590,Lost,beverages,8,0,6,
3591,Lost,produce,4,2,15,
3592,Lost,produce,4,0,10,
3595,Lost,frozen,3,1,6,
3598,Lost,pantry,5,0,3,
3601,Lost,dairy eggs,4,1,9,
3604,Lost,dairy eggs,3,1,4,
3609,Lost,dairy eggs,7,0,2,
3611,Lost,dairy eggs,3,0,5,
3613,Lost,produce,4,1,9,
3619,Lost,frozen,6,1,8,
3622,Lost,household,3,1,5,
3624,Lost,canned goods,5,0,17,
3625,Lost,snacks,7,0,7,
3628,Lost,produce,9,0,17,
3630,Lost,pantry,9,1,5,
3631,Lost,beverages,8,1,8,
3633,Lost,beverages,7,0,7,
3636,Lost,dairy eggs,4,0,5,
3638,Lost,produce,4,1,7,
3641,Lost,produce,5,1,6,
3646,Lost,produce,7,0,14,
3647,Lost,produce,3,1,19,
3649,Lost,canned goods,6,1,1,
3653,Lost,frozen,8,2,11,
3654,Lost,beverages,7,0,4,
3661,Lost,dairy eggs,10,1,10,
3662,Lost,frozen,6,1,7,
3666,Lost,produce,7,1,4,
3668,Lost,produce,4,2,4,
3669,Lost,produce,5,0,24,
3671,Lost,produce,10,2,9,
3674,Lost,dairy eggs,5,2,3,
3677,Lost,produce,9,1,11,
3678,Lost,produce,3,2,2,
3684,Lost,produce,3,0,17,
3685,Lost,dairy eggs,10,0,31,
3686,Lost,dairy eggs,6,1,4,
3691,Lost,dairy eggs,4,2,6,
3693,Lost,beverages,3,0,9,
3694,Lost,produce,5,0,19,
3695,Lost,produce,5,0,18,
3696,Lost,produce,4,1,4,
3697,Lost,frozen,4,1,1,
3698,Lost,frozen,4,1,7,
3699,Lost,produce,4,0,14,
3702,Lost,dairy eggs,4,2,1,
3705,Lost,produce,4,0,16,
3706,Lost,produce,5,1,5,
3707,Lost,produce,6,3,4,
3710,Lost,produce,4,0,10,
3716,Lost,beverages,5,2,1,
3717,Lost,produce,9,1,1,
3719,Lost,canned goods,10,0,6,
3722,Lost,produce,10,1,13,
3727,Lost,produce,4,0,2,
3730,Lost,produce,6,2,7,
3731,Lost,beverages,5,0,1,
3732,Lost,dairy eggs,4,1,7,
3734,Lost,produce,5,0,10,
3736,Lost,produce,4,1,17,
3737,Lost,dairy eggs,5,0,12,
3738,Lost,produce,6,0,20,
3739,Lost,breakfast,6,0,2,
3747,Lost,snacks,8,0,30,
3748,Lost,produce,8,0,12,
3751,Lost,dairy eggs,3,0,30,
3755,Lost,produce,6,2,13,
3756,Lost,frozen,4,0,11,
3757,Lost,deli,5,0,7,
3758,Lost,produce,7,1,7,
3760,Lost,frozen,4,0,20,
3761,Lost,produce,4,0,2,
3763,Lost,produce,6,1,1,
3766,Lost,dairy eggs,5,0,11,
3767,Lost,beverages,3,0,15,
3768,Lost,dairy eggs,4,0,9,
3772,Lost,frozen,10,1,30,
3774,Lost,dairy eggs,4,0,8,
3778,Lost,beverages,5,2,2,
3781,Lost,beverages,5,0,14,
3783,Lost,produce,6,2,7,
3784,Lost,produce,4,1,8,
3788,Lost,bakery,6,0,5,
