user_id,avg_days_between_orders,gap_trend,reorder_rate,order_count,days_since_last_order,annual_value_est,revenue_at_risk_90d,churned,top_department
450,16.19,-0.67,0.52,17,28.0,2480.31,62.01,0,produce
451,9.39,-21.67,0.79,32,8.0,4277.15,73.51,0,produce
452,5.75,-8.33,0.5,25,19.0,6982.61,200.59,0,produce
453,18.31,21.33,0.7,14,21.0,2193.07,37.03,0,dairy eggs
454,6.41,-8.67,0.76,55,7.0,6266.18,173.74,0,snacks
455,2.83,0.33,0.23,7,2.0,14170.59,303.66,0,produce
456,18.17,4.67,0.29,7,30.0,2210.09,25.11,1,deli
457,18.5,0.0,0.48,5,7.0,2170.27,66.09,0,produce
458,15.38,-6.33,0.81,14,12.0,2609.75,67.79,0,beverages
459,11.87,-7.0,0.77,24,8.0,3382.6,37.48,0,produce
462,5.74,7.33,0.86,59,5.0,6993.09,308.17,0,dairy eggs
463,18.0,1.33,0.27,7,4.0,2230.56,61.56,0,produce
464,7.44,9.67,0.57,49,5.0,5398.32,97.15,0,produce
465,8.25,-2.0,0.66,41,7.0,4866.67,134.89,0,produce
466,11.48,-2.0,0.64,32,14.0,3496.21,178.78,0,dairy eggs
467,9.5,0.0,0.38,5,21.0,4226.32,105.66,0,produce
468,27.17,-3.33,0.6,7,23.0,1477.91,12.0,0,dairy eggs
469,23.25,8.67,0.42,9,30.0,1726.88,26.16,1,dairy eggs
470,7.56,-0.33,0.62,17,6.0,5309.09,57.49,0,dairy eggs
471,10.83,1.0,0.38,7,10.0,3706.15,176.88,0,frozen
472,26.0,0.0,0.3,5,30.0,1544.23,7.02,1,snacks
473,7.73,-1.33,0.55,12,18.0,5195.88,247.0,0,produce
474,7.0,-5.0,0.53,29,7.0,5735.71,80.46,0,beverages
475,9.46,11.0,0.44,29,11.0,4242.26,59.51,0,frozen
476,16.06,-13.33,0.45,17,7.0,2499.61,76.53,0,dairy eggs
477,12.25,0.0,0.32,5,17.0,3277.55,32.78,0,produce
478,19.0,-7.67,0.09,9,30.0,2113.16,41.09,1,beverages
479,13.96,11.0,0.65,24,8.0,2876.79,67.83,0,frozen
480,4.08,0.33,0.39,13,4.0,9832.65,324.89,0,produce
481,10.0,5.33,0.75,36,12.0,4015.0,116.6,0,produce
482,18.0,-5.33,0.56,9,14.0,2230.56,65.34,0,produce
483,15.0,2.33,0.76,10,30.0,2676.67,12.78,1,snacks
484,23.9,-3.67,0.56,11,0.0,1679.92,13.54,0,produce
485,12.27,-6.0,0.59,12,14.0,3271.48,88.6,0,meat seafood
486,20.25,-10.0,0.61,13,30.0,1982.72,109.88,1,dairy eggs
487,9.85,-11.67,0.68,34,9.0,4076.77,141.16,0,produce
488,24.17,0.0,0.26,7,30.0,1661.38,77.14,1,dairy eggs
489,17.14,20.67,0.28,8,30.0,2342.08,63.21,1,dairy eggs
492,10.5,0.0,0.51,5,8.0,3823.81,99.07,0,beverages
493,11.57,-12.33,0.53,8,4.0,3469.75,87.73,0,breakfast
495,13.42,0.67,0.62,25,12.0,2992.55,89.78,0,frozen
496,3.43,-0.67,0.76,82,1.0,11698.38,146.55,0,produce
497,11.89,1.67,0.54,10,30.0,3377.1,128.18,1,frozen
498,19.64,-0.33,0.31,12,13.0,2044.68,51.89,0,dairy eggs
499,5.0,0.33,0.29,7,6.0,8030.0,190.32,0,snacks
501,24.83,10.33,0.38,7,30.0,1616.78,44.62,1,beverages
502,17.57,11.0,0.6,8,30.0,2284.96,113.6,1,deli
503,10.06,10.33,0.61,36,28.0,3992.19,84.18,0,produce
504,25.0,0.0,0.28,5,30.0,1606.0,29.2,1,produce
506,25.5,0.0,0.31,5,26.0,1574.51,11.45,0,produce
507,8.83,4.0,0.25,7,14.0,4545.28,196.27,0,beverages
508,12.0,-0.33,0.64,19,8.0,3345.83,95.25,0,dairy eggs
509,20.18,8.33,0.54,12,4.0,1989.41,59.15,0,produce
510,4.75,2.33,0.17,9,2.0,8452.63,115.26,0,beverages
511,22.6,7.67,0.18,6,30.0,1776.55,43.74,1,frozen
512,20.25,0.0,0.22,5,30.0,1982.72,68.49,1,produce
514,9.8,1.0,0.47,6,17.0,4096.94,49.66,0,dairy eggs
515,12.42,9.0,0.57,20,1.0,3232.42,28.28,0,beverages
516,3.91,-0.33,0.82,93,5.0,10260.56,225.67,0,produce
517,9.0,0.0,0.63,5,14.0,4461.11,70.97,0,produce
518,24.4,-3.0,0.38,6,30.0,1645.49,14.96,1,produce
519,15.6,7.67,0.72,11,12.0,2573.72,15.42,0,beverages
520,11.21,4.0,0.57,30,7.0,3582.62,70.3,0,frozen
521,23.17,-2.67,0.47,7,30.0,1733.09,16.88,1,produce
522,24.0,3.33,0.38,10,10.0,1672.92,24.33,0,dairy eggs
523,20.25,5.67,0.4,13,30.0,1982.72,21.49,1,frozen
524,26.4,6.0,0.43,6,30.0,1520.83,47.81,1,dairy eggs
525,10.0,3.67,0.62,37,11.0,4015.0,49.08,0,alcohol
526,17.25,0.0,0.57,5,14.0,2327.54,199.96,0,frozen
528,10.41,5.33,0.75,35,6.0,3856.21,126.95,0,produce
529,6.41,-3.67,0.6,50,5.0,6265.45,92.27,0,produce
531,11.79,-18.33,0.63,30,15.0,3404.53,44.1,0,alcohol
532,23.5,0.0,0.24,5,22.0,1708.51,57.47,0,produce
533,21.25,0.0,0.21,5,30.0,1889.41,36.07,1,produce
534,17.14,-12.67,0.43,8,0.0,2342.08,9.32,0,produce
535,8.56,-2.0,0.48,28,30.0,4692.86,76.18,1,produce
537,9.75,0.0,0.05,5,8.0,4117.95,37.44,0,beverages
538,13.12,-3.33,0.48,27,12.0,3061.29,61.84,0,produce
539,18.38,-3.33,0.62,17,7.0,2185.03,46.45,0,dairy eggs
540,14.0,-5.33,0.04,6,30.0,2867.86,57.57,1,produce
541,22.4,5.33,0.1,6,30.0,1792.41,21.05,1,dairy eggs
543,12.8,5.0,0.48,11,30.0,3136.72,80.36,1,dry goods pasta
544,15.75,0.0,0.17,5,1.0,2549.21,27.81,0,meat seafood
545,12.0,0.0,0.29,5,5.0,3345.83,89.73,0,produce
546,26.17,2.67,0.56,7,22.0,1534.39,7.97,0,pantry
547,5.8,2.33,0.44,11,1.0,6922.41,308.93,0,beverages
548,17.17,0.67,0.34,7,30.0,2338.83,51.64,1,snacks
549,16.9,20.0,0.34,11,21.0,2375.74,40.25,0,pantry
550,13.5,0.0,0.49,5,8.0,2974.07,208.19,0,produce
551,19.78,-1.67,0.3,10,12.0,2030.06,39.68,0,produce
552,13.0,-13.0,0.73,13,11.0,3088.46,43.74,0,produce
553,19.88,-18.33,0.28,9,6.0,2020.13,60.71,0,beverages
554,25.67,-5.67,0.43,7,21.0,1564.29,41.14,0,produce
555,18.55,-6.67,0.53,12,30.0,2164.95,45.1,1,produce
557,24.25,0.0,0.19,5,27.0,1655.67,44.4,0,dairy eggs
558,7.19,-9.33,0.48,28,1.0,5587.89,145.14,0,dairy eggs
559,12.45,8.0,0.64,23,13.0,3223.72,85.05,0,produce
560,7.74,0.67,0.79,35,7.0,5190.49,56.96,0,beverages
561,20.75,0.0,0.38,5,30.0,1934.94,7.04,1,produce
562,4.57,-1.33,0.8,52,2.0,8788.2,24.97,0,dairy eggs
563,11.6,-8.33,0.27,6,8.0,3461.21,73.42,0,bakery
564,24.62,-8.33,0.45,9,12.0,1630.46,72.88,0,produce
565,17.2,3.33,0.26,6,29.0,2334.3,16.8,0,dairy eggs
566,19.85,-7.0,0.37,14,30.0,2023.06,51.23,1,produce
567,15.05,-2.0,0.61,22,11.0,2668.2,79.94,0,produce
568,15.0,-18.67,0.38,11,8.0,2676.67,47.01,0,produce
570,17.33,-2.0,0.45,7,22.0,2316.35,62.42,0,meat seafood
571,19.5,-9.67,0.44,7,10.0,2058.97,54.82,0,dairy eggs
573,13.73,16.33,0.55,16,30.0,2923.54,34.88,1,produce
574,15.9,0.0,0.45,11,20.0,2525.16,50.09,0,produce
575,22.0,0.0,0.17,5,20.0,1825.0,9.95,0,produce
576,26.2,1.0,0.4,6,30.0,1532.44,27.28,1,snacks
577,13.8,0.0,0.34,6,4.0,2909.42,87.06,0,produce
580,15.33,-14.0,0.37,22,10.0,2618.48,65.19,0,produce
582,15.14,-1.33,0.64,22,25.0,2651.42,104.91,0,produce
583,9.21,7.33,0.69,34,9.0,4358.39,204.81,0,produce
584,12.12,4.67,0.56,9,2.0,3311.34,58.53,0,produce
585,19.27,-6.33,0.42,12,10.0,2083.25,22.49,0,dairy eggs
586,20.5,0.0,0.36,5,26.0,1958.54,32.05,0,beverages
587,12.58,-12.67,0.31,13,13.0,3190.73,62.48,0,produce
588,11.59,8.33,0.38,18,11.0,3464.72,62.99,0,dairy eggs
591,3.43,-4.0,0.21,8,6.0,11710.42,63.21,0,snacks
592,21.25,0.0,0.24,5,30.0,1889.41,32.64,1,dairy eggs
593,16.35,4.0,0.74,18,4.0,2455.22,10.85,0,produce
594,28.2,1.0,0.39,6,30.0,1423.76,9.71,1,snacks
595,24.43,0.33,0.23,8,30.0,1643.57,29.88,1,snacks
596,5.63,3.67,0.75,64,6.0,7125.21,200.65,0,produce
597,23.0,-5.33,0.45,8,15.0,1745.65,53.06,0,produce
598,9.5,9.33,0.29,7,9.0,4226.32,28.82,0,snacks
599,5.41,0.33,0.63,33,1.0,7426.59,43.99,0,alcohol
600,8.86,0.67,0.68,8,8.0,4533.06,197.03,0,produce
601,14.12,-0.67,0.4,9,3.0,2842.48,66.04,0,dairy eggs
602,8.0,-5.33,0.61,8,14.0,5018.75,54.18,0,beverages
603,21.8,-4.33,0.15,6,14.0,1841.74,70.46,0,produce
604,12.52,10.0,0.53,28,29.0,3207.25,109.34,0,produce
605,19.0,-7.33,0.41,6,30.0,2113.16,151.28,1,dairy eggs
606,9.77,-12.33,0.42,31,14.0,4110.92,54.25,0,produce
607,16.6,-1.67,0.53,11,7.0,2418.67,54.47,0,beverages
608,18.62,3.67,0.66,14,10.0,2156.82,21.36,0,household
609,18.22,5.67,0.59,19,12.0,2203.35,33.47,0,dairy eggs
611,13.81,8.67,0.73,17,14.0,2906.79,66.06,0,dairy eggs
612,8.77,-2.0,0.81,40,6.0,4578.51,146.98,0,dairy eggs
613,8.0,-3.33,0.65,12,6.0,5018.75,156.84,0,dairy eggs
616,10.96,-11.0,0.55,29,8.0,3661.89,101.02,0,dairy eggs
617,7.1,2.67,0.26,11,7.0,5654.93,98.14,0,produce
618,10.85,-7.67,0.47,27,12.0,3701.77,147.07,0,dairy eggs
619,23.0,0.0,0.8,5,30.0,1745.65,3.97,1,beverages
620,29.6,-0.67,0.77,6,30.0,1356.42,6.68,1,personal care
622,23.0,0.0,0.48,5,26.0,1745.65,38.09,0,dairy eggs
623,19.36,0.0,0.67,12,30.0,2073.47,76.97,1,snacks
624,25.6,0.0,0.32,6,30.0,1568.36,21.98,1,produce
626,2.74,-1.33,0.74,95,5.0,14628.29,285.57,0,snacks
629,23.33,-13.33,0.22,7,30.0,1720.71,22.91,1,produce
630,7.92,-0.33,0.78,41,7.0,5066.25,87.62,0,dairy eggs
631,21.17,5.67,0.38,7,6.0,1896.85,34.49,0,produce
632,16.0,-6.67,0.29,6,30.0,2509.38,22.81,1,produce
634,13.36,-12.0,0.47,12,8.0,3004.42,51.78,0,dairy eggs
635,14.09,5.67,0.75,23,13.0,2849.35,27.87,0,produce
636,12.95,-11.0,0.44,22,28.0,3099.82,10.25,0,bakery
637,13.59,-2.67,0.5,18,9.0,2954.76,50.37,0,beverages
638,14.2,-9.33,0.55,21,11.0,2827.46,54.77,0,snacks
641,8.21,-4.0,0.67,30,5.0,4892.23,116.75,0,produce
642,18.6,8.67,0.28,6,16.0,2158.6,38.43,0,dairy eggs
643,17.88,-1.67,0.45,9,30.0,2246.15,56.72,1,produce
645,6.71,-5.0,0.61,39,7.0,5983.14,77.75,0,produce
646,6.48,-9.67,0.84,57,4.0,6193.94,85.45,0,produce
647,13.0,1.0,0.16,10,24.0,3088.46,56.86,0,produce
648,24.0,0.0,0.17,5,30.0,1672.92,57.03,1,produce
649,8.07,3.33,0.8,46,13.0,4977.27,222.8,0,produce
650,16.0,1.67,0.6,10,7.0,2509.38,67.3,0,produce
651,5.92,6.0,0.53,14,0.0,6778.57,136.45,0,produce
652,3.6,-6.33,0.89,95,6.0,11165.98,132.76,0,snacks
653,12.33,5.0,0.6,25,30.0,3255.41,113.64,1,produce
654,7.57,1.33,0.38,8,17.0,5302.83,19.58,0,produce
655,4.68,2.33,0.67,79,2.0,8580.0,168.84,0,produce
657,9.33,1.33,0.41,31,7.0,4301.79,102.18,0,produce
658,11.26,-2.0,0.78,32,13.0,3566.33,150.2,0,produce
660,20.38,2.33,0.51,9,30.0,1970.55,53.74,1,produce
661,12.75,9.67,0.48,9,30.0,3149.02,65.21,1,produce
662,14.45,-0.33,0.54,12,12.0,2777.67,78.39,0,pantry
664,24.5,-0.33,0.37,7,30.0,1638.78,30.33,1,snacks
665,13.7,8.0,0.36,21,13.0,2930.66,25.37,0,produce
667,4.49,1.67,0.79,76,6.0,8935.46,242.09,0,frozen
668,17.77,6.0,0.23,14,23.0,2259.52,79.6,0,produce
669,8.11,0.33,0.43,29,30.0,4952.42,114.11,1,produce
670,19.6,-8.0,0.14,6,30.0,2048.47,68.28,1,produce
671,25.12,-1.0,0.58,9,30.0,1598.01,89.18,1,dry goods pasta
672,14.39,11.0,0.74,19,30.0,2790.35,112.82,1,dairy eggs
673,16.4,3.33,0.35,6,20.0,2448.17,69.55,0,dairy eggs
674,7.5,0.0,0.2,5,4.0,5353.33,257.93,0,household
675,23.44,-6.0,0.38,10,30.0,1712.56,30.75,1,snacks
676,21.82,3.33,0.68,12,26.0,1840.21,7.67,0,beverages
677,20.6,0.0,0.0,6,23.0,1949.03,5.17,0,snacks
678,11.95,4.0,0.69,21,14.0,3359.83,125.81,0,frozen
679,21.29,7.67,0.51,8,30.0,1886.24,36.44,1,dairy eggs
680,19.5,-8.33,0.13,7,1.0,2058.97,10.03,0,produce
681,10.25,0.0,0.21,5,13.0,3917.07,167.37,0,produce
682,12.74,-5.0,0.46,20,17.0,3152.27,27.22,0,dairy eggs
683,20.6,-6.67,0.37,6,30.0,1949.03,88.59,1,produce
684,7.19,0.67,0.85,27,7.0,5582.35,46.05,0,beverages
685,20.5,0.0,0.46,5,16.0,1958.54,44.51,0,dairy eggs
687,13.21,1.33,0.74,20,4.0,3039.24,272.15,0,breakfast
688,4.31,-12.67,0.72,63,1.0,9323.22,126.8,0,beverages
690,3.39,-2.67,0.76,100,2.0,11829.91,231.49,0,produce
691,13.77,-7.67,0.46,23,16.0,2915.18,13.25,0,beverages
692,19.82,0.67,0.27,12,23.0,2025.92,45.66,0,beverages
693,12.0,0.0,0.13,5,6.0,3345.83,59.31,0,snacks
694,22.62,-8.33,0.25,9,21.0,1774.59,26.44,0,dairy eggs
696,9.21,8.0,0.73,39,30.0,4359.14,79.51,1,produce
697,17.2,2.33,0.5,6,26.0,2334.3,7.07,0,dairy eggs
698,28.25,0.0,0.42,5,23.0,1421.24,55.56,0,produce
699,9.86,-6.67,0.72,37,9.0,4071.55,152.81,0,produce
700,2.25,0.67,0.51,9,3.0,17844.44,328.95,0,produce
701,27.5,0.0,0.11,7,15.0,1460.0,31.29,0,produce
702,12.08,-10.0,0.59,26,18.0,3323.68,16.27,0,produce
703,7.22,6.33,0.61,10,7.0,5559.23,216.05,0,bakery
704,15.5,-7.0,0.5,7,20.0,2590.32,84.1,0,dairy eggs
705,17.83,11.0,0.22,7,8.0,2251.4,36.55,0,frozen
706,16.56,-6.33,0.39,10,15.0,2425.17,51.26,0,produce
707,19.42,8.0,0.4,13,30.0,2067.81,18.8,1,deli
708,20.79,-6.67,0.57,15,30.0,1931.62,12.29,1,produce
709,6.8,0.67,0.33,6,6.0,5904.41,474.14,0,frozen
710,15.88,-12.67,0.59,17,14.0,2529.13,58.49,0,produce
711,12.8,-1.67,0.52,6,10.0,3136.72,24.95,0,frozen
712,30.0,0.0,0.42,5,30.0,1338.33,11.56,1,frozen
713,12.8,20.67,0.24,16,13.0,3136.72,47.23,0,dairy eggs
714,17.13,-5.67,0.53,16,18.0,2343.39,16.31,0,produce
715,15.62,-0.67,0.48,14,10.0,2571.18,12.1,0,dairy eggs
716,11.75,0.0,0.02,5,8.0,3417.02,86.98,0,dairy eggs
717,9.43,-4.0,0.23,8,8.0,4258.33,15.73,0,dairy eggs
719,5.03,-2.0,0.64,73,2.0,7985.64,227.98,0,produce
720,14.41,17.0,0.62,23,30.0,2786.44,85.08,1,dairy eggs
721,10.0,-7.0,0.56,18,9.0,4015.0,118.62,0,produce
722,16.38,16.67,0.49,9,30.0,2451.91,58.82,1,dairy eggs
723,19.38,7.0,0.52,14,12.0,2071.23,103.56,0,produce
725,13.11,1.67,0.56,10,20.0,3062.29,89.78,0,beverages
726,19.14,4.33,0.47,8,7.0,2097.39,28.0,0,produce
727,16.62,4.33,0.77,22,9.0,2415.9,83.86,0,frozen
728,17.39,-6.67,0.44,19,16.0,2308.95,76.5,0,produce
729,6.17,5.0,0.91,60,7.0,6507.83,87.02,0,dairy eggs
730,18.6,-7.67,0.33,11,0.0,2158.6,44.15,0,produce
731,14.89,-0.67,0.41,10,12.0,2696.64,57.0,0,dairy eggs
732,9.02,3.0,0.44,41,6.0,4448.75,39.46,0,beverages
733,19.5,0.0,0.52,5,30.0,2058.97,27.14,1,produce
734,14.5,11.0,0.36,7,13.0,2768.97,215.76,0,frozen
735,7.78,-5.0,0.52,10,4.0,5162.14,239.34,0,dairy eggs
737,11.33,11.0,0.63,16,14.0,3542.65,57.87,0,breakfast
738,24.67,4.67,0.44,7,30.0,1627.7,45.45,1,produce
740,6.75,0.0,0.08,5,2.0,5948.15,202.78,0,frozen
741,7.83,-1.0,0.51,30,8.0,5129.3,110.36,0,produce
742,18.08,10.67,0.32,14,3.0,2221.06,42.91,0,produce
743,16.0,-3.0,0.3,6,26.0,2509.38,44.67,0,dairy eggs
744,24.75,0.0,0.23,5,30.0,1622.22,16.22,1,produce
745,8.62,-12.67,0.29,9,3.0,4655.07,74.06,0,produce
746,16.0,0.33,0.57,9,30.0,2509.38,23.45,1,produce
747,19.67,5.33,0.45,7,3.0,2041.53,49.71,0,produce
749,11.78,-19.33,0.23,10,4.0,3408.96,79.03,0,produce
751,29.67,0.67,0.58,7,30.0,1353.37,13.62,1,pantry
752,15.9,15.0,0.56,11,6.0,2525.16,54.26,0,dairy eggs
754,20.54,-0.33,0.55,14,30.0,1954.87,21.26,1,produce
755,10.42,-17.33,0.51,13,4.0,3854.4,79.51,0,dairy eggs
756,8.95,4.67,0.47,22,10.0,4484.84,137.6,0,dairy eggs
757,15.2,5.33,0.06,6,30.0,2641.45,47.03,1,dairy eggs
758,10.09,-8.67,0.6,33,4.0,3977.71,59.72,0,dairy eggs
760,11.0,0.0,0.45,5,8.0,3650.0,18.25,0,beverages
761,18.88,1.67,0.37,9,30.0,2127.15,55.86,1,produce
762,7.56,4.33,0.69,46,7.0,5313.97,119.46,0,produce
765,21.4,-0.33,0.3,6,8.0,1876.17,14.21,0,snacks
766,5.43,5.33,0.33,15,2.0,7396.05,153.52,0,pantry
767,7.68,7.67,0.32,32,9.0,5229.62,106.23,0,produce
768,7.15,0.33,0.73,34,13.0,5614.19,164.37,0,produce
769,17.67,-8.33,0.42,13,15.0,2272.64,40.53,0,beverages
770,23.0,0.0,0.16,5,7.0,1745.65,39.67,0,dairy eggs
772,4.78,-0.33,0.43,10,7.0,8403.49,84.03,0,dairy eggs
773,20.38,9.67,0.2,9,30.0,1970.55,27.37,1,produce
774,10.8,2.33,0.52,11,23.0,3717.59,85.26,0,dairy eggs
775,21.75,-3.67,0.54,9,30.0,1845.98,34.5,1,produce
777,13.19,-17.33,0.74,27,7.0,3043.44,29.72,0,produce
778,4.29,-1.0,0.53,42,0.0,9353.12,176.64,0,produce
779,24.83,-4.67,0.3,7,19.0,1616.78,66.67,0,produce
780,6.0,2.0,0.49,18,6.0,6691.67,86.18,0,beverages
781,19.86,-0.67,0.26,8,7.0,2021.94,13.21,0,snacks
782,28.0,0.0,0.2,5,30.0,1433.93,54.1,1,dairy eggs
784,18.29,-12.33,0.28,8,9.0,2195.7,46.78,0,produce
785,22.89,-10.33,0.3,10,20.0,1754.13,30.7,0,household
786,3.18,1.0,0.84,100,2.0,12618.57,292.52,0,produce
787,7.79,-3.33,0.56,40,5.0,5150.82,65.26,0,beverages
789,24.73,2.0,0.69,12,21.0,1623.71,15.07,0,snacks
790,11.75,0.0,0.3,5,27.0,3417.02,41.94,0,deli
791,4.15,7.0,0.54,14,1.0,9665.74,125.53,0,frozen
792,8.75,-2.0,0.42,9,9.0,4588.57,139.05,0,frozen
793,19.75,0.0,0.62,5,21.0,2032.91,12.01,0,beverages
794,25.25,0.0,0.15,5,11.0,1590.1,29.63,0,dairy eggs
795,18.33,6.33,0.51,13,21.0,2190.0,14.93,0,frozen
796,16.43,2.67,0.52,8,23.0,2443.91,116.64,0,dairy eggs
797,17.56,2.0,0.48,19,30.0,2287.03,38.03,1,produce
798,11.82,3.33,0.76,12,7.0,3397.31,43.11,0,dairy eggs
799,7.0,-3.33,0.77,16,12.0,5735.71,93.69,0,dairy eggs
800,12.19,-7.33,0.53,22,8.0,3293.55,30.62,0,produce
801,15.2,-2.0,0.29,6,4.0,2641.45,38.02,0,deli
802,5.2,-2.0,0.29,6,4.0,7721.15,286.62,0,beverages
803,20.57,4.33,0.3,8,5.0,1951.74,58.22,0,produce
804,17.6,-7.33,0.72,16,5.0,2281.25,38.24,0,beverages
805,30.0,0.0,0.25,5,30.0,1338.33,39.54,1,produce
806,14.83,2.0,0.64,13,30.0,2706.74,13.25,1,produce
807,9.9,7.67,0.73,21,14.0,4055.56,11.41,0,produce
809,6.86,-5.0,0.55,22,11.0,5855.21,108.27,0,produce
811,18.83,-6.67,0.49,7,13.0,2131.86,54.68,0,produce
812,7.35,0.67,0.76,47,4.0,5464.2,223.54,0,produce
813,26.25,0.0,0.11,5,30.0,1529.52,12.51,1,produce
816,22.0,0.0,0.38,5,30.0,1825.0,142.68,1,produce
817,21.36,-9.67,0.63,15,17.0,1879.93,43.87,0,produce
818,5.19,9.67,0.85,70,15.0,7738.41,110.3,0,dairy eggs
820,17.75,0.0,0.38,5,26.0,2261.97,56.55,0,snacks
823,17.2,3.0,0.74,6,21.0,2334.3,20.34,0,produce
824,14.67,-1.0,0.36,22,7.0,2737.5,32.8,0,produce
825,22.25,2.0,0.52,9,20.0,1804.49,15.04,0,produce
827,21.83,-5.67,0.27,7,30.0,1838.93,24.48,1,dairy eggs
828,24.6,2.0,0.18,6,13.0,1632.11,6.8,0,pantry
830,27.0,1.0,0.49,6,29.0,1487.04,55.2,0,produce
831,15.68,3.33,0.53,20,30.0,2559.9,30.54,1,produce
832,27.0,0.0,0.45,5,23.0,1487.04,43.94,0,beverages
833,21.18,-13.67,0.4,12,22.0,1895.49,84.0,0,dairy eggs
834,11.0,-6.67,0.55,21,3.0,3650.0,92.83,0,dairy eggs
835,23.25,0.0,0.29,5,30.0,1726.88,10.99,1,beverages
836,17.46,-3.33,0.67,14,30.0,2299.34,12.32,1,beverages
838,12.13,20.0,0.33,24,7.0,3309.86,20.06,0,alcohol
839,11.19,10.0,0.69,27,30.0,3587.29,173.93,1,produce
840,19.67,-13.67,0.41,10,15.0,2041.53,25.06,0,produce
841,19.0,-10.67,0.39,16,14.0,2113.16,56.13,0,produce
842,9.55,0.33,0.64,12,16.0,4206.19,157.73,0,snacks
844,15.39,8.67,0.69,19,22.0,2609.03,33.39,0,dairy eggs
845,6.68,-8.0,0.74,23,6.0,6008.84,168.63,0,dairy eggs
846,14.75,0.0,0.13,5,17.0,2722.03,101.46,0,dairy eggs
847,9.73,0.33,0.8,38,8.0,4126.53,166.1,0,produce
848,5.81,-3.33,0.87,44,8.0,6905.8,113.43,0,dairy eggs
849,6.38,-8.0,0.62,30,1.0,6293.78,55.79,0,produce
850,9.67,-3.67,0.52,7,19.0,4153.45,84.96,0,produce
851,10.0,-3.67,0.41,6,8.0,4015.0,97.33,0,dairy eggs
852,9.84,4.67,0.86,38,13.0,4081.18,140.84,0,produce
853,7.71,-7.67,0.61,18,7.0,5210.31,65.79,0,produce
854,3.63,-0.67,0.73,84,3.0,11071.26,230.05,0,produce
855,18.13,-1.67,0.64,16,11.0,2214.15,95.3,0,produce
856,16.5,0.0,0.09,5,30.0,2433.33,35.39,1,produce
857,7.59,-6.33,0.85,47,7.0,5291.98,140.74,0,dairy eggs
858,10.17,7.33,0.68,30,10.0,3946.95,18.54,0,deli
859,7.71,3.67,0.6,8,5.0,5204.63,201.09,0,produce
860,13.56,-5.67,0.53,19,3.0,2961.89,65.19,0,produce
862,11.5,5.0,0.14,7,14.0,3491.3,47.61,0,meat seafood
863,20.7,-2.0,0.45,11,30.0,1939.61,90.17,1,beverages
864,10.07,-2.33,0.84,30,9.0,3987.5,49.54,0,deli
866,16.05,-10.0,0.68,23,15.0,2502.27,130.06,0,produce
867,26.8,-5.33,0.48,6,30.0,1498.13,13.05,1,beverages
868,4.29,4.33,0.69,86,6.0,9350.0,116.38,0,produce
870,8.35,-1.0,0.76,44,7.0,4809.05,170.65,0,produce
871,28.43,3.67,0.27,8,30.0,1412.31,4.41,1,snacks
872,25.0,0.0,0.39,5,30.0,1606.0,39.42,1,produce
873,8.38,-1.0,0.47,9,6.0,4794.03,188.86,0,beverages
874,8.08,-0.33,0.62,14,7.0,4970.95,155.75,0,produce
875,8.75,0.0,0.43,5,12.0,4588.57,47.97,0,frozen
877,24.18,2.33,0.53,12,30.0,1660.34,41.19,1,produce
878,6.6,-0.67,0.03,6,7.0,6083.33,66.82,0,dairy eggs
879,6.36,0.33,0.48,57,4.0,6315.73,129.19,0,produce
880,3.27,0.0,0.81,50,30.0,12295.94,264.92,1,dairy eggs
881,15.0,5.67,0.71,18,18.0,2676.67,137.21,0,produce
882,12.5,0.0,0.18,5,3.0,3212.0,40.88,0,produce
883,17.58,-3.33,0.42,13,9.0,2283.41,21.96,0,produce
885,13.52,-9.33,0.69,22,12.0,2968.84,31.9,0,produce
886,12.95,-2.67,0.61,23,12.0,3099.3,45.94,0,produce
887,17.38,13.67,0.43,9,30.0,2310.79,68.27,1,dairy eggs
888,4.2,-1.33,0.63,16,3.0,9559.52,215.9,0,produce
889,25.0,3.0,0.32,6,30.0,1606.0,24.94,1,produce
890,12.8,7.33,0.62,21,14.0,3136.72,115.42,0,produce
891,19.4,0.33,0.63,16,30.0,2069.59,71.44,1,produce
892,6.92,6.67,0.28,13,12.0,5804.82,129.9,0,produce
893,8.67,1.0,0.6,28,14.0,4632.69,87.24,0,beverages
894,5.26,4.33,0.78,66,5.0,7630.85,368.93,0,dairy eggs
895,20.0,-2.0,0.21,6,20.0,2007.5,22.05,0,snacks
896,11.48,6.33,0.64,26,14.0,3497.39,115.87,0,produce
897,19.5,0.0,0.4,5,30.0,2058.97,60.83,1,produce
898,6.4,-10.67,0.6,53,8.0,6269.67,71.25,0,produce
899,2.6,-3.0,0.24,11,3.0,15442.31,491.35,0,personal care
900,12.0,8.67,0.4,8,14.0,3345.83,205.31,0,dairy eggs
901,20.25,0.0,0.05,5,30.0,1982.72,18.02,1,babies
903,14.5,-5.0,0.27,7,30.0,2768.97,55.74,1,produce
904,23.86,-2.67,0.62,8,17.0,1682.93,11.47,0,beverages
905,14.0,0.0,0.09,5,4.0,2867.86,57.36,0,dairy eggs
906,26.0,0.0,0.32,5,14.0,1544.23,47.73,0,produce
907,9.91,3.33,0.74,24,7.0,4050.22,111.23,0,produce
908,27.5,0.0,0.32,5,30.0,1460.0,110.16,1,produce
910,8.45,2.33,0.4,12,30.0,4748.92,17.99,1,snacks
