user_id,recency_days,frequency,monetary,r_score,f_score,m_score,rfm_score,segment
624,30.0,6,37,1,2,1,121,Lost
625,30.0,4,82,1,1,2,112,Lost
626,5.0,95,816,4,4,4,444,Champions
627,30.0,3,4,1,1,1,111,Lost
628,30.0,4,85,1,1,2,112,Lost
629,30.0,7,41,1,2,1,121,Lost
630,7.0,41,312,3,4,4,344,Champions
631,6.0,7,56,4,2,2,422,Loyal
632,30.0,6,24,1,2,1,121,Lost
633,30.0,4,15,1,1,1,111,Lost
634,8.0,12,91,3,3,3,333,Champions
635,13.0,23,99,3,4,3,343,Champions
636,28.0,22,32,2,4,1,241,At Risk
637,9.0,18,135,3,3,3,333,Champions
638,11.0,21,179,3,4,3,343,Champions
639,14.0,4,61,3,1,2,312,Lost
640,22.0,3,26,2,1,1,211,Lost
641,5.0,30,315,4,4,4,444,Champions
642,16.0,6,47,2,2,2,222,Lost
643,30.0,9,100,1,2,3,123,Lost
644,7.0,4,14,3,1,1,311,Lost
645,7.0,39,223,3,4,4,344,Champions
646,4.0,57,346,4,4,4,444,Champions
647,24.0,10,81,2,2,2,222,Lost
648,30.0,5,75,1,1,2,112,Lost
649,13.0,46,906,3,4,4,344,Champions
650,7.0,10,118,3,2,3,323,Loyal
651,0.0,14,124,4,3,3,433,Champions
652,6.0,95,497,4,4,4,444,Champions
653,30.0,25,384,1,4,4,144,At Risk
654,17.0,8,13,2,2,1,221,Lost
655,2.0,79,684,4,4,4,444,Champions
656,17.0,3,31,2,1,1,211,Lost
657,7.0,31,324,3,4,4,344,Champions
658,13.0,32,593,3,4,4,344,Champions
659,3.0,3,18,4,1,1,411,Lost
660,30.0,9,108,1,2,3,123,Lost
661,30.0,9,82,1,2,2,122,Lost
662,12.0,12,149,3,3,3,333,Champions
663,8.0,4,17,3,1,1,311,Lost
664,30.0,7,57,1,2,2,122,Lost
665,13.0,21,80,3,4,2,342,Loyal
666,30.0,3,5,1,1,1,111,Lost
667,6.0,76,906,4,4,4,444,Champions
668,23.0,14,217,2,3,4,234,At Risk
669,30.0,29,294,1,4,4,144,At Risk
670,30.0,6,88,1,2,2,122,Lost
671,30.0,9,221,1,2,4,124,Lost
672,30.0,19,338,1,3,4,134,At Risk
673,20.0,6,75,2,2,2,222,Lost
674,4.0,5,106,4,1,3,413,Lost
675,30.0,10,79,1,2,2,122,Lost
676,26.0,12,22,2,3,1,231,At Risk
677,23.0,6,7,2,2,1,221,Lost
678,14.0,21,346,3,4,4,344,Champions
679,30.0,8,68,1,2,2,122,Lost
680,1.0,7,15,4,2,1,421,Loyal
681,13.0,5,94,3,1,3,313,Lost
682,17.0,20,76,2,4,2,242,At Risk
683,30.0,6,120,1,2,3,123,Lost
684,7.0,27,98,3,4,3,343,Champions
685,16.0,5,50,2,1,2,212,Lost
686,30.0,3,10,1,1,1,111,Lost
687,4.0,20,788,4,4,4,444,Champions
688,1.0,63,377,4,4,4,444,Champions
689,30.0,4,64,1,1,2,112,Lost
690,2.0,100,861,4,4,4,444,Champions
691,16.0,23,46,2,4,2,242,At Risk
692,23.0,12,119,2,3,3,233,At Risk
693,6.0,5,39,4,1,1,411,Lost
694,21.0,9,59,2,2,2,222,Lost
695,6.0,4,48,4,1,2,412,Lost
696,30.0,39,313,1,4,4,144,At Risk
697,26.0,6,8,2,2,1,221,Lost
698,23.0,5,86,2,1,2,212,Lost
699,9.0,37,611,3,4,4,344,Champions
700,3.0,9,73,4,2,2,422,Loyal
701,15.0,7,66,2,2,2,222,Lost
702,18.0,26,56,2,4,2,242,At Risk
703,7.0,10,171,3,2,3,323,Loyal
704,20.0,7,100,2,2,3,223,Lost
705,8.0,7,50,3,2,2,322,Loyal
706,15.0,10,93,2,2,3,223,Lost
707,30.0,13,52,1,3,2,132,At Risk
708,30.0,15,42,1,3,1,131,At Risk
709,6.0,6,212,4,2,4,424,Loyal
710,14.0,17,173,3,3,3,333,Champions
711,10.0,6,21,3,2,1,321,Loyal
712,30.0,5,19,1,1,1,111,Lost
713,13.0,16,106,3,3,3,333,Champions
714,18.0,16,49,2,3,2,232,At Risk
715,10.0,14,29,3,3,1,331,Loyal
716,8.0,5,56,3,1,2,312,Lost
717,8.0,8,13,3,2,1,321,Loyal
718,30.0,4,24,1,1,1,111,Lost
719,2.0,73,917,4,4,4,444,Champions
720,30.0,23,309,1,4,4,144,At Risk
721,9.0,18,234,3,3,4,334,Champions
722,30.0,9,95,1,2,3,123,Lost
723,12.0,14,308,3,3,4,334,Champions
724,30.0,4,31,1,1,1,111,Lost
725,20.0,10,129,2,2,3,223,Lost
726,7.0,8,47,3,2,2,322,Loyal
727,9.0,22,336,3,4,4,344,Champions
728,16.0,19,277,2,3,4,234,At Risk
729,7.0,60,353,3,4,4,344,Champions
730,0.0,11,99,4,3,3,433,Champions
731,12.0,10,93,3,2,3,323,Loyal
732,6.0,41,160,4,4,3,443,Champions
733,30.0,5,29,1,1,1,111,Lost
734,13.0,7,240,3,2,4,324,Loyal
735,4.0,10,204,4,2,4,424,Loyal
736,30.0,4,90,1,1,2,112,Lost
737,14.0,16,115,3,3,3,333,Champions
738,30.0,7,86,1,2,2,122,Lost
739,30.0,3,36,1,1,1,111,Lost
740,2.0,5,75,4,1,2,412,Lost
741,8.0,30,284,3,4,4,344,Champions
742,3.0,14,119,4,3,3,433,Champions
743,26.0,6,47,2,2,2,222,Lost
744,30.0,5,22,1,1,1,111,Lost
745,3.0,9,63,4,2,2,422,Loyal
746,30.0,9,37,1,2,1,121,Lost
747,3.0,7,75,4,2,2,422,Loyal
748,17.0,4,33,2,1,1,211,Lost
749,4.0,10,102,4,2,3,423,Loyal
750,6.0,4,14,4,1,1,411,Lost
751,30.0,7,31,1,2,1,121,Lost
752,6.0,11,104,4,3,3,433,Champions
753,30.0,4,50,1,1,2,112,Lost
754,30.0,14,67,1,3,2,132,At Risk
755,4.0,13,118,4,3,3,433,Champions
756,10.0,22,297,3,4,4,344,Champions
757,30.0,6,47,1,2,2,122,Lost
758,4.0,33,218,4,4,4,444,Champions
759,30.0,4,12,1,1,1,111,Lost
760,8.0,5,11,3,1,1,311,Lost
761,30.0,9,104,1,2,3,123,Lost
762,7.0,46,455,3,4,4,344,Champions
763,27.0,3,10,2,1,1,211,Lost
764,9.0,3,58,3,1,2,312,Lost
765,8.0,6,20,3,2,1,321,Loyal
766,2.0,15,137,4,3,3,433,Champions
767,9.0,32,286,3,4,4,344,Champions
768,13.0,34,438,3,4,4,344,Champions
769,15.0,13,102,2,3,3,233,At Risk
770,7.0,5,50,3,1,2,312,Lost
771,30.0,3,21,1,1,1,111,Lost
772,7.0,10,44,3,2,1,321,Loyal
773,30.0,9,55,1,2,2,122,Lost
774,23.0,11,111,2,3,3,233,At Risk
775,30.0,9,74,1,2,2,122,Lost
776,30.0,4,13,1,1,1,111,Lost
777,7.0,27,116,3,4,3,343,Champions
778,0.0,42,349,4,4,4,444,Champions
779,19.0,7,127,2,2,3,223,Lost
780,6.0,18,102,4,3,3,433,Champions
781,7.0,8,23,3,2,1,321,Loyal
782,30.0,5,83,1,1,2,112,Lost
783,30.0,4,4,1,1,1,111,Lost
784,9.0,8,75,3,2,2,322,Loyal
785,20.0,10,77,2,2,2,222,Lost
786,2.0,100,1020,4,4,4,444,Champions
787,5.0,40,223,4,4,4,444,Champions
788,30.0,4,25,1,1,1,111,Lost
789,21.0,12,49,2,3,2,232,At Risk
790,27.0,5,27,2,1,1,211,Lost
791,1.0,14,80,4,3,2,432,Loyal
792,9.0,9,120,3,2,3,323,Loyal
793,21.0,5,13,2,1,1,211,Lost
794,11.0,5,41,3,1,1,311,Lost
795,21.0,13,39,2,3,1,231,At Risk
796,23.0,8,168,2,2,3,223,Lost
797,30.0,19,139,1,3,3,133,At Risk
798,7.0,12,67,3,3,2,332,Loyal
799,12.0,16,115,3,3,3,333,Champions
800,8.0,22,90,3,4,2,342,Loyal
801,4.0,6,38,4,2,1,421,Loyal
802,4.0,6,98,4,2,3,423,Loyal
803,5.0,8,105,4,2,3,423,Loyal
804,5.0,16,118,4,3,3,433,Champions
805,30.0,5,65,1,1,2,112,Lost
806,30.0,13,28,1,3,1,131,At Risk
807,14.0,21,26,3,4,1,341,Loyal
808,30.0,4,31,1,1,1,111,Lost
809,11.0,22,179,3,4,3,343,Champions
810,8.0,3,22,3,1,1,311,Lost
811,13.0,7,79,3,2,2,322,Loyal
812,4.0,47,846,4,4,4,444,Champions
813,30.0,5,18,1,1,1,111,Lost
814,12.0,4,23,3,1,1,311,Lost
815,13.0,3,23,3,1,1,311,Lost
816,30.0,5,172,1,1,3,113,Lost
817,17.0,15,154,2,3,3,233,At Risk
818,15.0,70,439,2,4,4,244,At Risk
819,15.0,4,53,2,1,2,212,Lost
820,26.0,5,55,2,1,2,212,Lost
821,7.0,4,47,3,1,2,312,Lost
822,30.0,4,83,1,1,2,112,Lost
823,21.0,6,23,2,2,1,221,Lost
824,7.0,22,116,3,4,3,343,Champions
825,20.0,9,33,2,2,1,221,Lost
826,14.0,3,12,3,1,1,311,Lost
827,30.0,7,41,1,2,1,121,Lost
828,13.0,6,11,3,2,1,321,Loyal
829,1.0,4,14,4,1,1,411,Lost
830,29.0,6,98,2,2,3,223,Lost
831,30.0,20,105,1,4,3,143,At Risk
832,23.0,5,65,2,1,2,212,Lost
833,22.0,12,234,2,3,4,234,At Risk
834,3.0,21,235,4,4,4,444,Champions
835,30.0,5,14,1,1,1,111,Lost
836,30.0,14,33,1,3,1,131,At Risk
837,6.0,4,73,4,1,2,412,Lost
838,7.0,24,64,3,4,2,342,Loyal
839,30.0,27,576,1,4,4,144,At Risk
840,15.0,10,54,2,2,2,222,Lost
841,14.0,16,187,3,3,3,333,Champions
842,16.0,12,198,2,3,4,234,At Risk
843,30.0,4,42,1,1,1,111,Lost
844,22.0,19,107,2,3,3,233,At Risk
845,6.0,23,284,4,4,4,444,Champions
846,17.0,5,82,2,1,2,212,Lost
847,8.0,38,673,3,4,4,344,Champions
848,8.0,44,318,3,4,4,344,Champions
849,1.0,30,117,4,4,3,443,Champions
850,19.0,7,63,2,2,2,222,Lost
851,8.0,6,64,3,2,2,322,Loyal
852,13.0,38,577,3,4,4,344,Champions
853,7.0,18,100,3,3,3,333,Champions
854,3.0,84,768,4,4,4,444,Champions
855,11.0,16,303,3,3,4,334,Champions
856,30.0,5,32,1,1,1,111,Lost
857,7.0,47,550,3,4,4,344,Champions
858,10.0,30,62,3,4,2,342,Loyal
859,5.0,8,136,4,2,3,423,Loyal
860,3.0,19,184,4,3,3,433,Champions
861,30.0,3,4,1,1,1,111,Lost
862,14.0,7,42,3,2,1,321,Loyal
863,30.0,11,225,1,3,4,134,At Risk
864,9.0,30,164,3,4,3,343,Champions
865,30.0,4,16,1,1,1,111,Lost
866,15.0,23,526,2,4,4,244,At Risk
867,30.0,6,23,1,2,1,121,Lost
868,6.0,86,471,4,4,4,444,Champions
869,6.0,4,43,4,1,1,411,Lost
870,7.0,44,687,3,4,4,344,Champions
871,30.0,8,11,1,2,1,121,Lost
872,30.0,5,54,1,1,2,112,Lost
873,6.0,9,156,4,2,3,423,Loyal
874,7.0,14,193,3,3,3,333,Champions
875,12.0,5,23,3,1,1,311,Lost
876,20.0,4,47,2,1,2,212,Lost
877,30.0,12,131,1,3,3,133,At Risk
878,7.0,6,29,3,2,1,321,Loyal
879,4.0,57,513,4,4,4,444,Champions
880,30.0,50,474,1,4,4,144,At Risk
881,18.0,18,406,2,3,4,234,At Risk
882,3.0,5,28,4,1,1,411,Lost
883,9.0,13,55,3,3,2,332,Loyal
884,30.0,4,48,1,1,2,112,Lost
885,12.0,22,104,3,4,3,343,Champions
886,12.0,23,150,3,4,3,343,Champions
887,30.0,9,117,1,2,3,123,Lost
888,3.0,16,159,4,3,3,433,Champions
889,30.0,6,41,1,2,1,121,Lost
890,14.0,21,340,3,4,4,344,Champions
891,30.0,16,243,1,3,4,134,At Risk
892,12.0,13,128,3,3,3,333,Champions
893,14.0,28,232,3,4,4,344,Champions
894,5.0,66,1404,4,4,4,444,Champions
895,20.0,6,29,2,2,1,221,Lost
896,14.0,26,379,3,4,4,344,Champions
897,30.0,5,65,1,1,2,112,Lost
898,8.0,53,265,3,4,4,344,Champions
899,3.0,11,154,4,3,3,433,Champions
900,14.0,8,216,3,2,4,324,Loyal
901,30.0,5,20,1,1,1,111,Lost
902,6.0,3,46,4,1,2,412,Lost
903,30.0,7,62,1,2,2,122,Lost
904,17.0,8,24,2,2,1,221,Lost
905,4.0,5,44,4,1,1,411,Lost
906,14.0,5,68,3,1,2,312,Lost
907,7.0,24,290,3,4,4,344,Champions
908,30.0,5,166,1,1,3,113,Lost
909,19.0,4,12,2,1,1,211,Lost
910,30.0,12,20,1,3,1,131,At Risk
911,9.0,39,545,3,4,4,344,Champions
912,4.0,7,63,4,2,2,422,Loyal
913,20.0,28,149,2,4,3,243,At Risk
914,5.0,33,330,4,4,4,444,Champions
915,19.0,10,123,2,2,3,223,Lost
916,30.0,7,23,1,2,1,121,Lost
917,10.0,26,572,3,4,4,344,Champions
918,16.0,4,37,2,1,1,211,Lost
919,30.0,11,150,1,3,3,133,At Risk
920,30.0,5,21,1,1,1,111,Lost
921,15.0,13,72,2,3,2,232,At Risk
922,19.0,4,52,2,1,2,212,Lost
923,30.0,13,82,1,3,2,132,At Risk
924,13.0,14,412,3,3,4,334,Champions
925,12.0,4,24,3,1,1,311,Lost
926,8.0,7,45,3,2,2,322,Loyal
927,7.0,4,41,3,1,1,311,Lost
928,30.0,9,29,1,2,1,121,Lost
929,7.0,4,47,3,1,2,312,Lost
930,30.0,5,31,1,1,1,111,Lost
931,30.0,3,46,1,1,2,112,Lost
932,4.0,32,234,4,4,4,444,Champions
933,7.0,33,385,3,4,4,344,Champions
934,30.0,6,8,1,2,1,121,Lost
935,19.0,19,282,2,3,4,234,At Risk
936,28.0,7,32,2,2,1,221,Lost
937,30.0,11,84,1,3,2,132,At Risk
938,11.0,15,28,3,3,1,331,Loyal
939,30.0,7,66,1,2,2,122,Lost
940,15.0,8,111,2,2,3,223,Lost
941,4.0,10,103,4,2,3,423,Loyal
942,0.0,9,71,4,2,2,422,Loyal
943,22.0,4,10,2,1,1,211,Lost
944,13.0,4,37,3,1,1,311,Lost
945,30.0,9,139,1,2,3,123,Lost
946,29.0,19,330,2,3,4,234,At Risk
947,30.0,40,372,1,4,4,144,At Risk
948,30.0,10,53,1,2,2,122,Lost
949,9.0,9,17,3,2,1,321,Loyal
950,30.0,16,133,1,3,3,133,At Risk
951,30.0,4,48,1,1,2,112,Lost
952,30.0,4,17,1,1,1,111,Lost
953,30.0,10,127,1,2,3,123,Lost
954,4.0,12,96,4,3,3,433,Champions
955,2.0,5,30,4,1,1,411,Lost
956,7.0,12,86,3,3,2,332,Loyal
957,4.0,33,208,4,4,4,444,Champions
958,7.0,38,472,3,4,4,344,Champions
959,20.0,9,119,2,2,3,223,Lost
960,18.0,19,154,2,3,3,233,At Risk
961,1.0,49,379,4,4,4,444,Champions
962,3.0,28,304,4,4,4,444,Champions
963,7.0,48,306,3,4,4,344,Champions
964,1.0,99,718,4,4,4,444,Champions
965,30.0,5,51,1,1,2,112,Lost
966,30.0,15,155,1,3,3,133,At Risk
967,30.0,5,49,1,1,2,112,Lost
968,7.0,59,573,3,4,4,344,Champions
969,19.0,11,222,2,3,4,234,At Risk
970,20.0,7,28,2,2,1,221,Lost
971,25.0,25,28,2,4,1,241,At Risk
972,7.0,22,240,3,4,4,344,Champions
973,8.0,26,579,3,4,4,344,Champions
974,30.0,7,95,1,2,3,123,Lost
975,2.0,31,217,4,4,4,444,Champions
976,0.0,5,85,4,1,2,412,Lost
977,5.0,14,101,4,3,3,433,Champions
978,7.0,14,215,3,3,4,334,Champions
979,17.0,15,63,2,3,2,232,At Risk
980,24.0,46,357,2,4,4,244,At Risk
981,6.0,7,49,4,2,2,422,Loyal
982,11.0,14,534,3,3,4,334,Champions
983,6.0,7,99,4,2,3,423,Loyal
984,2.0,51,412,4,4,4,444,Champions
985,30.0,10,52,1,2,2,122,Lost
986,11.0,21,21,3,4,1,341,Loyal
987,30.0,8,57,1,2,2,122,Lost
988,14.0,3,5,3,1,1,311,Lost
989,5.0,4,24,4,1,1,411,Lost
990,8.0,10,45,3,2,2,322,Loyal
991,13.0,6,12,3,2,1,321,Loyal
992,30.0,22,73,1,4,2,142,At Risk
993,16.0,13,99,2,3,3,233,At Risk
994,13.0,11,195,3,3,3,333,Champions
995,2.0,35,293,4,4,4,444,Champions
996,30.0,5,55,1,1,2,112,Lost
997,30.0,17,114,1,3,3,133,At Risk
998,15.0,26,345,2,4,4,244,At Risk
999,3.0,38,1001,4,4,4,444,Champions
1000,21.0,8,119,2,2,3,223,Lost
1001,25.0,5,80,2,1,2,212,Lost
1002,29.0,19,111,2,3,3,233,At Risk
1003,7.0,9,127,3,2,3,323,Loyal
1004,6.0,55,1103,4,4,4,444,Champions
1005,30.0,10,107,1,2,3,123,Lost
1006,17.0,5,43,2,1,1,211,Lost
1007,19.0,9,61,2,2,2,222,Lost
1008,4.0,7,70,4,2,2,422,Loyal
1009,20.0,19,184,2,3,3,233,At Risk
1010,2.0,4,43,4,1,1,411,Lost
1011,22.0,8,163,2,2,3,223,Lost
1012,6.0,9,89,4,2,2,422,Loyal
1013,29.0,20,240,2,4,4,244,At Risk
1014,30.0,7,12,1,2,1,121,Lost
1015,6.0,12,37,4,3,1,431,Loyal
1016,28.0,6,106,2,2,3,223,Lost
1017,30.0,6,30,1,2,1,121,Lost
1018,4.0,86,1033,4,4,4,444,Champions
1019,28.0,10,129,2,2,3,223,Lost
1020,5.0,4,40,4,1,1,411,Lost
1021,8.0,33,711,3,4,4,344,Champions
1022,3.0,79,586,4,4,4,444,Champions
1023,8.0,15,229,3,3,4,334,Champions
1024,1.0,100,138,4,4,3,443,Champions
1025,30.0,8,91,1,2,3,123,Lost
1026,30.0,6,9,1,2,1,121,Lost
1027,7.0,48,476,3,4,4,344,Champions
1028,30.0,3,53,1,1,2,112,Lost
1029,1.0,27,73,4,4,2,442,Loyal
1030,30.0,4,17,1,1,1,111,Lost
1031,25.0,10,23,2,2,1,221,Lost
1032,30.0,4,65,1,1,2,112,Lost
1033,6.0,5,66,4,1,2,412,Lost
1034,22.0,7,49,2,2,2,222,Lost
1035,17.0,28,324,2,4,4,244,At Risk
1036,10.0,32,671,3,4,4,344,Champions
1037,30.0,7,172,1,2,3,123,Lost
1038,15.0,15,147,2,3,3,233,At Risk
1039,30.0,7,14,1,2,1,121,Lost
1040,5.0,9,131,4,2,3,423,Loyal
1041,15.0,16,171,2,3,3,233,At Risk
1042,30.0,8,76,1,2,2,122,Lost
1043,30.0,9,158,1,2,3,123,Lost
1044,8.0,27,180,3,4,3,343,Champions
1045,7.0,3,44,3,1,1,311,Lost
1046,30.0,4,147,1,1,3,113,Lost
1047,23.0,12,145,2,3,3,233,At Risk
1048,25.0,4,35,2,1,1,211,Lost
1049,30.0,17,81,1,3,2,132,At Risk
1050,30.0,27,102,1,4,3,143,At Risk
1051,10.0,12,21,3,3,1,331,Loyal
1052,8.0,21,49,3,4,2,342,Loyal
1053,30.0,5,23,1,1,1,111,Lost
1054,13.0,6,76,3,2,2,322,Loyal
1055,7.0,16,227,3,3,4,334,Champions
1056,22.0,17,443,2,3,4,234,At Risk
1057,30.0,3,83,1,1,2,112,Lost
1058,8.0,44,102,3,4,3,343,Champions
1059,7.0,36,1024,3,4,4,344,Champions
1060,6.0,11,15,4,3,1,431,Loyal
1061,30.0,4,16,1,1,1,111,Lost
1062,2.0,12,116,4,3,3,433,Champions
1063,30.0,4,10,1,1,1,111,Lost
1064,10.0,7,95,3,2,3,323,Loyal
1065,10.0,6,60,3,2,2,322,Loyal
1066,9.0,55,645,3,4,4,344,Champions
1067,7.0,19,192,3,3,3,333,Champions
1068,30.0,4,10,1,1,1,111,Lost
1069,30.0,7,78,1,2,2,122,Lost
1070,30.0,5,49,1,1,2,112,Lost
1071,14.0,9,41,3,2,1,321,Loyal
1072,7.0,16,154,3,3,3,333,Champions
1073,6.0,6,25,4,2,1,421,Loyal
1074,13.0,3,36,3,1,1,311,Lost
1075,3.0,83,450,4,4,4,444,Champions
1076,29.0,7,22,2,2,1,221,Lost
1077,18.0,13,124,2,3,3,233,At Risk
1078,5.0,9,63,4,2,2,422,Loyal
1079,30.0,9,73,1,2,2,122,Lost
1080,5.0,13,89,4,3,2,432,Loyal
1081,30.0,8,44,1,2,1,121,Lost
1082,30.0,8,49,1,2,2,122,Lost
1083,15.0,20,205,2,4,4,244,At Risk
1084,10.0,34,277,3,4,4,344,Champions
1085,30.0,4,14,1,1,1,111,Lost
1086,3.0,6,24,4,2,1,421,Loyal
1087,30.0,4,16,1,1,1,111,Lost
1088,2.0,16,217,4,3,4,434,Champions
1089,14.0,16,138,3,3,3,333,Champions
1090,2.0,5,14,4,1,1,411,Lost
1091,30.0,6,61,1,2,2,122,Lost
1092,4.0,8,60,4,2,2,422,Loyal
1093,7.0,9,92,3,2,3,323,Loyal
1094,14.0,6,42,3,2,1,321,Loyal
1095,3.0,32,385,4,4,4,444,Champions
1096,14.0,19,124,3,3,3,333,Champions
1097,30.0,3,19,1,1,1,111,Lost
1098,30.0,3,3,1,1,1,111,Lost
1099,13.0,9,10,3,2,1,321,Loyal
1100,9.0,7,66,3,2,2,322,Loyal
1101,8.0,24,72,3,4,2,342,Loyal
1102,30.0,10,31,1,2,1,121,Lost
1103,8.0,7,23,3,2,1,321,Loyal
1104,30.0,8,59,1,2,2,122,Lost
1105,14.0,8,120,3,2,3,323,Loyal
1106,30.0,9,48,1,2,2,122,Lost
1107,11.0,33,499,3,4,4,344,Champions
1108,30.0,9,131,1,2,3,123,Lost
1109,30.0,38,343,1,4,4,144,At Risk
1110,30.0,5,36,1,1,1,111,Lost
1111,26.0,12,198,2,3,4,234,At Risk
1112,30.0,12,136,1,3,3,133,At Risk
1113,30.0,5,35,1,1,1,111,Lost
1114,30.0,4,33,1,1,1,111,Lost
1115,15.0,12,33,2,3,1,231,At Risk
1116,21.0,15,160,2,3,3,233,At Risk
1117,30.0,5,44,1,1,1,111,Lost
1118,25.0,10,100,2,2,3,223,Lost
1119,30.0,5,60,1,1,2,112,Lost
1120,7.0,75,726,3,4,4,344,Champions
1121,14.0,4,43,3,1,1,311,Lost
1122,7.0,21,265,3,4,4,344,Champions
1123,8.0,8,62,3,2,2,322,Loyal
1124,30.0,10,99,1,2,3,123,Lost
1125,7.0,5,22,3,1,1,311,Lost
1126,30.0,10,57,1,2,2,122,Lost
1127,30.0,6,32,1,2,1,121,Lost
1128,30.0,9,83,1,2,2,122,Lost
1129,4.0,4,57,4,1,2,412,Lost
1130,6.0,50,311,4,4,4,444,Champions
1131,18.0,8,16,2,2,1,221,Lost
1132,5.0,13,135,4,3,3,433,Champions
1133,5.0,7,33,4,2,1,421,Loyal
1134,3.0,11,112,4,3,3,433,Champions
1135,7.0,4,29,3,1,1,311,Lost
1136,4.0,26,270,4,4,4,444,Champions
1137,24.0,15,269,2,3,4,234,At Risk
1138,1.0,59,197,4,4,4,444,Champions
1139,12.0,30,604,3,4,4,344,Champions
1140,21.0,12,41,2,3,1,231,At Risk
1141,5.0,31,222,4,4,4,444,Champions
1142,9.0,39,137,3,4,3,343,Champions
1143,14.0,4,37,3,1,1,311,Lost
1144,30.0,4,47,1,1,2,112,Lost
1145,6.0,4,54,4,1,2,412,Lost
1146,30.0,4,31,1,1,1,111,Lost
1147,25.0,16,101,2,3,3,233,At Risk
1148,7.0,4,65,3,1,2,312,Lost
1149,5.0,4,10,4,1,1,411,Lost
1150,5.0,48,403,4,4,4,444,Champions
1151,30.0,6,176,1,2,3,123,Lost
1152,30.0,4,24,1,1,1,111,Lost
1153,30.0,6,50,1,2,2,122,Lost
1154,5.0,3,27,4,1,1,411,Lost
1155,6.0,19,69,4,3,2,432,Loyal
1156,20.0,16,319,2,3,4,234,At Risk
1157,13.0,16,109,3,3,3,333,Champions
1158,10.0,10,46,3,2,2,322,Loyal
1159,30.0,5,42,1,1,1,111,Lost
1160,30.0,5,80,1,1,2,112,Lost
1161,10.0,9,117,3,2,3,323,Loyal
1162,30.0,23,161,1,4,3,143,At Risk
1163,20.0,11,89,2,3,2,232,At Risk
1164,2.0,79,569,4,4,4,444,Champions
1165,7.0,24,166,3,4,3,343,Champions
1166,4.0,10,65,4,2,2,422,Loyal
1167,8.0,6,61,3,2,2,322,Loyal
1168,30.0,4,54,1,1,2,112,Lost
1169,13.0,14,108,3,3,3,333,Champions
1170,13.0,17,182,3,3,3,333,Champions
1171,4.0,35,154,4,4,3,443,Champions
1172,15.0,4,31,2,1,1,211,Lost
1173,8.0,56,448,3,4,4,344,Champions
1174,30.0,3,26,1,1,1,111,Lost
1175,30.0,5,62,1,1,2,112,Lost
1176,7.0,12,72,3,3,2,332,Loyal
1177,17.0,51,314,2,4,4,244,At Risk
1178,30.0,11,75,1,3,2,132,At Risk
1179,16.0,10,61,2,2,2,222,Lost
1180,30.0,12,222,1,3,4,134,At Risk
1181,4.0,11,52,4,3,2,432,Loyal
1182,18.0,3,28,2,1,1,211,Lost
1183,30.0,4,38,1,1,1,111,Lost
1184,6.0,9,95,4,2,3,423,Loyal
1185,6.0,11,134,4,3,3,433,Champions
1186,14.0,18,221,3,3,4,334,Champions
1187,6.0,4,56,4,1,2,412,Lost
1188,20.0,11,92,2,3,3,233,At Risk
1189,8.0,8,34,3,2,1,321,Loyal
1190,26.0,4,59,2,1,2,212,Lost
1191,15.0,47,119,2,4,3,243,At Risk
1192,30.0,4,50,1,1,2,112,Lost
1193,13.0,4,64,3,1,2,312,Lost
1194,8.0,4,25,3,1,1,311,Lost
1195,30.0,5,57,1,1,2,112,Lost
1196,5.0,22,213,4,4,4,444,Champions
1197,3.0,78,1471,4,4,4,444,Champions
1198,5.0,6,55,4,2,2,422,Loyal
1199,10.0,44,696,3,4,4,344,Champions
1200,30.0,5,19,1,1,1,111,Lost
1201,25.0,6,31,2,2,1,221,Lost
1202,7.0,62,291,3,4,4,344,Champions
1203,2.0,35,330,4,4,4,444,Champions
1204,22.0,11,131,2,3,3,233,At Risk
1205,30.0,7,24,1,2,1,121,Lost
1206,2.0,19,119,4,3,3,433,Champions
1207,30.0,6,39,1,2,1,121,Lost
1208,30.0,6,132,1,2,3,123,Lost
1209,18.0,9,75,2,2,2,222,Lost
1210,25.0,18,177,2,3,3,233,At Risk
1211,4.0,4,36,4,1,1,411,Lost
1212,24.0,14,117,2,3,3,233,At Risk
1213,5.0,43,288,4,4,4,444,Champions
1214,29.0,8,66,2,2,2,222,Lost
1215,11.0,15,155,3,3,3,333,Champions
1216,13.0,29,365,3,4,4,344,Champions
1217,7.0,9,74,3,2,2,322,Loyal
1218,5.0,4,23,4,1,1,411,Lost
1219,3.0,25,81,4,4,2,442,Loyal
1220,18.0,16,146,2,3,3,233,At Risk
1221,7.0,27,390,3,4,4,344,Champions
1222,30.0,5,96,1,1,3,113,Lost
1223,6.0,3,69,4,1,2,412,Lost
1224,30.0,13,23,1,3,1,131,At Risk
1225,7.0,26,218,3,4,4,344,Champions
1226,4.0,6,57,4,2,2,422,Loyal
1227,30.0,5,32,1,1,1,111,Lost
1228,29.0,4,41,2,1,1,211,Lost
1229,30.0,4,52,1,1,2,112,Lost
1230,22.0,3,20,2,1,1,211,Lost
1231,26.0,16,328,2,3,4,234,At Risk
1232,1.0,24,43,4,4,1,441,Loyal
1233,24.0,9,47,2,2,2,222,Lost
1234,1.0,19,139,4,3,3,433,Champions
1235,2.0,8,73,4,2,2,422,Loyal
1236,7.0,20,202,3,4,4,344,Champions
1237,17.0,28,639,2,4,4,244,At Risk
