rank,user_id,trajectory_type,P_churn,predicted_loss,risk_score,churned,reorder_rate,gap_trend,avg_days_between_orders
262,170759,D,0.7064,108.14160630616765,76.39122822982506,1,0.6952789699570815,11.666666666666668,6.611111111111111
263,8594,C,0.91381997,83.5781153311228,76.3753507359258,1,0.4,-0.333333333333333,7.285714285714286
264,168106,D,0.7443275,102.6043541649266,76.37124094322819,0,0.6390728476821192,9.333333333333334,7.85
265,63225,C,0.5410684,141.09277454685403,76.34083826391623,0,0.6764705882352942,3.333333333333333,5.127659574468085
266,19737,C,0.8758399,87.14802262243388,76.32771446451842,1,0.4666666666666667,-1.0,9.5
267,201823,D,0.6951525,109.7981166458124,76.32643760203813,0,0.6961038961038961,7.333333333333333,6.95
268,190518,D,0.7436121,102.56174056371584,76.26615236890989,1,0.6267942583732058,7.666666666666666,9.235294117647058
269,105004,C,0.7202151,105.88458976605187,76.25967851874334,0,0.4318181818181818,9.0,5.947368421052632
270,143512,C,0.7622896,100.02007379313656,76.2442604117144,1,0.7032967032967034,2.333333333333333,6.823529411764706
271,957,C,0.58905214,129.42758407180574,76.23959546477505,0,0.6875,2.666666666666667,5.6875
272,16685,C,0.6498934,117.30668900146502,76.23684331607531,1,0.6296296296296297,0.333333333333333,7.4
273,202158,C,0.57742524,131.976116722499,76.20634106680636,0,0.6105263157894737,-2.333333333333333,6.125
274,39334,C,0.57046634,133.50423161730495,76.15967033025456,1,0.5124378109452736,8.333333333333334,5.742857142857143
275,55434,C,0.5795451,131.40901901296232,76.1574505235518,1,0.5181818181818182,1.0,5.0588235294117645
276,64668,D,0.57945424,131.4116675133894,76.14704834440495,1,0.6778846153846154,6.666666666666667,6.321428571428571
277,18180,C,0.9146085,83.20478429497017,76.09980117178264,1,0.3157894736842105,-1.0,8.142857142857142
278,137998,C,0.691946,109.9791616830846,76.09964427228498,0,0.5238095238095238,3.333333333333333,6.923076923076923
279,164939,C,0.54971933,138.37602987171118,76.06797893402714,0,0.4967948717948718,9.0,5.155555555555556
280,8392,D,0.7089881,107.18444188436716,75.99249063792807,0,0.6770538243626062,5.333333333333333,8.666666666666666
281,134060,C,0.53690946,141.44223011993822,75.94167153936415,0,0.7508090614886731,3.666666666666666,5.375
282,45821,C,0.53404045,142.14594140741062,75.91168266411267,0,0.5619546247818499,3.000000000000001,5.46875
283,152673,C,0.6880746,110.31711781455024,75.9064054751599,0,0.6981132075471698,3.0,8.0
284,174978,C,0.8929724,84.9692298351881,75.87517791842136,1,0.4705882352941176,0.6666666666666665,7.222222222222222
285,133595,D,0.7035793,107.8044785023878,75.84900023335176,0,0.6542553191489362,16.666666666666668,6.8125
286,54321,C,0.9140777,82.9670294527784,75.83831139036151,1,0.4545454545454545,3.999999999999999,10.666666666666666
287,106713,D,0.5384209,140.8264946329278,75.82393018151176,0,0.7376344086021506,10.333333333333334,4.63768115942029
288,100155,D,0.6452325,117.49730000783528,75.81307646818868,0,0.6617647058823529,10.333333333333332,6.288888888888889
289,93273,D,0.5420191,139.86340287786135,75.80863977878329,0,0.8208232445520581,11.333333333333334,6.241379310344827
290,82408,C,0.8935243,84.82804813826223,75.79592141112497,1,0.5238095238095238,-1.0,10.22222222222222
291,8126,C,0.66778535,113.49681230660634,75.79150813372353,0,0.4338235294117647,11.666666666666668,5.384615384615385
292,2310,C,0.48055354,157.6624273973312,75.76523723352473,1,0.8127490039840638,-1.0,5.3
293,46918,C,0.6102275,124.15511582676407,75.76286907613448,0,0.686046511627907,4.0,7.045454545454546
294,55835,D,0.54547155,138.89150155268652,75.76136249961861,1,0.6067653276955602,5.333333333333334,5.54
295,143826,C,0.5650509,134.07728532973366,75.76049074277006,0,0.6470588235294118,1.333333333333333,6.363636363636363
296,18281,D,0.7046309,107.49956453880569,75.7475161307337,0,0.7096774193548387,7.999999999999999,7.071428571428571
297,148260,C,0.5568371,136.00168110926165,75.73077924362407,0,0.7714285714285715,-1.333333333333333,4.28125
298,191063,D,0.7187321,105.33220819987145,75.70564115700165,0,0.6666666666666666,12.0,8.571428571428571
299,88954,D,0.74876654,101.10156814370232,75.70147151726745,0,0.6844919786096256,10.666666666666666,8.153846153846153
300,116472,D,0.70446354,107.45525213454566,75.69830747230712,1,0.5988700564971752,10.333333333333334,5.805555555555555
301,12671,D,0.70603985,107.16579231340737,75.66331949536598,0,0.7029126213592233,8.0,7.736842105263157
302,69922,D,0.5982371,126.44055692000956,75.64143174818615,1,0.7753623188405797,9.333333333333332,5.431034482758621
303,32824,C,0.9325318,81.11212555356305,75.6396343389468,1,0.3333333333333333,-0.3333333333333339,10.0
304,203212,D,0.74836,101.0417059124019,75.61556883379536,0,0.6336633663366337,7.333333333333334,8.777777777777779
305,28048,C,0.58647484,128.90049999570175,75.59689957888172,0,0.5942028985507246,4.333333333333334,6.0
306,29054,D,0.69282496,109.09080965098607,75.58083580607868,0,0.6242774566473989,7.333333333333333,6.375
307,21442,C,0.9203738,82.11784792864177,75.57911553377005,1,0.3333333333333333,-0.3333333333333335,8.166666666666666
308,84657,C,0.5682623,132.96527772528933,75.55915175251658,0,0.6043956043956044,-1.3333333333333337,5.105263157894737
309,190667,D,0.5435054,138.98318637723065,75.53810822147622,0,0.5608108108108109,12.333333333333336,5.043478260869565
310,69949,C,0.90572554,83.39594997502456,75.53384171908107,1,0.3620689655172414,2.333333333333333,10.5
311,129601,C,0.64410347,117.257805627148,75.52615919171816,0,0.0,11.0,4.111111111111111
312,171084,C,0.65244883,115.7457282201632,75.51816530067723,0,0.4534883720930232,9.0,5.411764705882353
313,39699,C,0.70258194,107.4559905218334,75.49663850911574,0,0.627906976744186,3.666666666666667,7.035714285714286
314,27141,C,0.71057403,106.24419097365067,75.49436303732347,0,0.660574412532637,4.333333333333333,7.7894736842105265
315,4497,C,0.92573714,81.53604292688979,75.48094339502215,1,0.3181818181818182,0.0,9.6
316,8036,C,0.8784945,85.91852672570482,75.47895327233861,1,0.5542857142857143,4.666666666666666,10.571428571428571
317,110312,C,0.78167254,96.55739399952556,75.47626316527392,1,0.6555555555555556,5.0,8.88888888888889
318,91508,C,0.603205,125.12426132984224,75.4755832081078,1,0.6023166023166023,2.333333333333334,6.3
319,155841,B,0.8013265,94.18245793035275,75.47090062644986,0,0.5925925925925926,18.0,6.928571428571429
320,118616,C,0.6396807,117.96251918856716,75.45834491523345,0,0.5379310344827586,4.0,6.125
321,138252,C,0.7111915,106.05150427570392,75.42292579331396,1,0.4545454545454545,-2.0,9.0
322,131147,C,0.9217997,81.81970850075896,75.42138433196057,1,0.5,0.0,10.2
323,2017,C,0.65629494,114.89113523430316,75.40247092367026,1,0.5723270440251572,1.0000000000000004,6.642857142857143
324,104177,C,0.5426429,138.95336977064198,75.402058343089,1,0.39,3.666666666666666,4.090909090909091
325,119914,C,0.91977537,81.97111412730074,75.39501156206083,1,0.0769230769230769,-0.6666666666666667,6.5
326,18730,C,0.9145753,82.40385820829486,75.36453159166861,1,0.5,0.3333333333333339,11.4
327,169872,D,0.5316363,141.74266816583767,75.35554733020095,0,0.8389423076923077,7.333333333333333,6.444444444444445
328,161353,C,0.9495116,79.35632922283116,75.34975414804848,1,0.6333333333333333,0.333333333333333,9.833333333333334
329,16245,C,0.66542315,113.21761624865442,75.33762338661748,0,0.3543307086614173,9.0,5.8
330,74285,C,0.52896816,142.4222859844811,75.33685390279257,0,0.7949790794979079,2.333333333333333,4.175675675675675
331,181433,D,0.7769565,96.9455670537219,75.32248833507079,1,0.6561604584527221,11.666666666666664,10.214285714285714
332,32328,C,0.5518448,136.49153005563448,75.3221377853249,0,0.945679012345679,1.666666666666667,4.493827160493828
333,163945,C,0.7666081,98.24836605249156,75.3179950953974,1,0.6360294117647058,1.0,10.333333333333334
334,30559,D,0.51384133,146.5660125967321,75.31167499281453,0,0.5909090909090909,6.333333333333333,5.25
335,42136,D,0.66531,113.17105767044237,75.29383923234707,0,0.6280487804878049,7.333333333333332,6.896551724137931
336,197394,D,0.66790706,112.72121417998304,75.28729467157815,0,0.6884057971014492,11.333333333333334,6.807692307692308
337,90874,D,0.79048777,95.23170556061038,75.27949820629584,0,0.6358024691358025,10.333333333333334,8.642857142857142
338,191686,C,0.54344904,138.5087944942433,75.2724719850136,1,0.5255319148936171,3.333333333333333,7.0
339,125400,D,0.7535877,99.85949662500934,75.25289065943015,0,0.6893939393939394,8.333333333333334,7.555555555555555
340,93359,C,0.9776954,76.94669713510045,75.23043225609855,1,0.2702702702702703,0.0,8.75
341,82818,D,0.80539083,93.38087114717264,75.20809776835229,0,0.609375,7.666666666666667,8.9
342,90103,D,0.67211384,111.8766145385342,75.19382053511171,0,0.6666666666666666,8.666666666666668,5.578947368421052
343,15117,C,0.9411402,79.89493458340765,75.19233270471375,1,0.3409090909090909,0.333333333333333,8.8
344,202168,D,0.8061203,93.25101428237596,75.17153341265538,1,0.6313465783664459,7.0,10.785714285714286
345,188390,D,0.5409397,138.9458498492774,75.16132476120131,0,0.7208237986270023,11.333333333333334,5.564516129032258
346,133314,D,0.71033466,105.78636016312466,75.14371803341555,1,0.6369426751592356,9.666666666666668,6.612244897959184
347,74029,C,0.8958006,83.8827156921914,75.14218625107839,0,0.3,0.0,7.75
348,50877,C,0.7127184,105.41202380639854,75.1290918132882,0,0.6587301587301587,2.333333333333333,8.722222222222221
349,171418,C,0.780691,96.23295775285573,75.12820668103839,0,0.6565656565656566,0.333333333333333,9.22222222222222
350,32588,D,0.7118265,105.54071047166518,75.1266748883972,1,0.6964856230031949,13.666666666666668,8.434782608695652
351,10256,C,0.77741194,96.54856484676564,75.05800688099346,0,0.707774798927614,2.333333333333333,10.214285714285714
352,81945,C,0.749819,100.09596579600722,75.05385504472532,1,0.5130434782608696,-0.333333333333333,5.722222222222222
353,41485,C,0.86402625,86.8521351845488,75.04252453381635,0,0.3939393939393939,-0.333333333333333,9.0
354,172945,D,0.5611443,133.72663543192343,75.03993820840607,0,0.8426966292134831,5.666666666666666,5.714285714285714
355,94753,C,0.52732307,142.29752867408226,75.03676927372685,0,0.5537848605577689,-1.333333333333333,5.1
356,98986,D,0.7924354,94.68994797181774,75.03566752032047,1,0.6875,8.666666666666668,10.066666666666666
357,101406,B,0.7687352,97.5637199763366,75.00066289739176,0,0.7543604651162791,14.333333333333332,11.433333333333334
358,143039,D,0.6518603,115.043804661455,74.99248864313014,0,0.670926517571885,13.333333333333332,5.796610169491525
359,69162,C,0.885975,84.64349677632217,74.99202233085795,0,0.421875,6.0,10.0
360,78401,C,0.91014695,82.39386982580724,74.99052945869943,1,0.2580645161290322,1.333333333333333,8.666666666666666
361,43232,D,0.6792777,110.39596320616003,74.98951797050756,0,0.656441717791411,7.666666666666666,8.045454545454545
362,65326,D,0.70803005,105.88670763508716,74.97097037521405,0,0.7272727272727273,5.666666666666666,7.823529411764706
363,159266,C,0.6022012,124.4733460214022,74.95800125147056,1,0.5360824742268041,3.6666666666666665,6.8
364,140926,C,0.9754719,76.83843237137178,74.9537326798115,1,0.2941176470588235,0.0,8.5
365,45468,C,0.67820984,110.50578694592213,74.9461122219519,1,0.4655172413793103,-1.6666666666666667,5.307692307692308
366,120145,C,0.82123697,91.21860301596058,74.9120889697144,1,0.5267175572519084,2.333333333333333,9.333333333333334
367,70726,C,0.8230113,91.01315472901788,74.90485288901404,1,0.4437086092715231,2.666666666666667,8.777777777777779
368,169547,C,0.79505444,94.19727473731533,74.89196111357818,0,0.6666666666666666,1.0,10.307692307692308
369,111161,C,0.8340388,89.79159664431361,74.88967498021049,0,0.6444444444444445,1.666666666666666,10.928571428571429
370,42950,D,0.80597705,92.8876924301764,74.8653480001187,0,0.6190476190476191,10.666666666666668,8.444444444444445
371,201024,D,0.7260371,103.1081717786003,74.86035648361973,1,0.632183908045977,10.0,7.363636363636363
372,154380,C,0.7207904,103.84126062388124,74.84778234857713,1,0.6340579710144928,3.666666666666666,7.318181818181818
373,28740,D,0.67928195,110.18110621220112,74.84403668064485,0,0.65625,8.666666666666668,7.153846153846154
374,155846,C,0.9271479,80.6919076254203,74.81333471113535,1,0.3265306122448979,0.333333333333333,9.2
375,142739,C,0.6766613,110.55249367710724,74.80659548055554,0,0.3424657534246575,-0.3333333333333335,5.636363636363637
376,141575,D,0.67273396,111.18525593555086,74.79809780108667,0,0.7213114754098361,11.666666666666666,5.101449275362318
377,71383,C,0.9501753,78.71554916101057,74.79356938470728,1,0.35,-0.666666666666667,8.4
378,151138,D,0.665426,112.38245209929288,74.78220735232219,0,0.6625,7.666666666666667,8.055555555555555
379,54371,C,0.6009677,124.43098725198472,74.77900487079069,1,0.5342465753424658,6.333333333333332,5.652173913043479
380,5293,D,0.63227546,118.26567564596256,74.77648472560082,1,0.6773333333333333,6.333333333333332,6.947368421052632
381,170541,C,0.5719035,130.69669340259094,74.74589989581683,1,0.5412371134020618,2.0,5.8125
382,172882,D,0.592887,126.056883175396,74.73748532220613,1,0.8127544097693351,9.666666666666668,7.0625
383,47376,D,0.7694349,97.12784085349637,74.73355332074189,0,0.6502732240437158,7.666666666666667,7.777777777777778
384,153034,C,0.9754719,76.59759088106814,74.71879857033906,1,0.3043478260869565,0.0,8.5
385,60243,C,0.6774219,110.29214883088672,74.71432004385177,0,0.5730337078651685,4.0,7.285714285714286
386,46860,D,0.5777626,129.31038030324007,74.71070201716549,0,0.5737327188940092,8.0,5.174603174603175
387,55491,C,0.9130428,81.8007673160021,74.6876003020401,1,0.4285714285714285,0.333333333333333,11.4
388,136717,C,0.8827451,84.60736280456257,74.68673385217105,1,0.4430379746835443,4.0,10.285714285714286
389,13631,C,0.95323163,78.34461263057277,74.68056301183445,1,0.4776119402985074,0.0,10.2
390,4474,D,0.7987994,93.48987727663204,74.67965745966615,0,0.6145038167938931,13.333333333333332,8.666666666666666
391,170123,C,0.9378685,79.60603227684825,74.65998816504847,1,0.4396551724137931,4.333333333333334,11.5
392,30681,C,0.5429711,137.46180464351943,74.63778378115535,0,0.7272727272727273,3.6666666666666665,6.75
393,155398,D,0.7383583,101.07928618518886,74.63273181377572,1,0.7642585551330798,8.333333333333332,7.146341463414634
394,4441,C,0.5615505,132.90222769723414,74.6313121498512,1,0.6021897810218978,4.666666666666667,5.283333333333333
395,159785,D,0.79871666,93.43109748539666,74.6249745267574,0,0.6161971830985915,11.0,8.736842105263158
396,171977,D,0.72194785,103.330192737043,74.59901036227153,1,0.6785714285714286,11.0,8.35
397,125860,C,0.7875873,94.7082381642048,74.5910041668391,0,0.6355140186915887,4.333333333333334,8.363636363636363
398,110117,D,0.6856747,108.77144429094017,74.58183036556626,1,0.5923076923076923,5.333333333333333,6.2
399,166938,C,0.5043253,147.84873371799307,74.56385264799633,0,0.6126373626373627,2.333333333333333,6.571428571428571
400,17706,D,0.78893363,94.5025985780686,74.55627859027146,1,0.6173913043478261,8.666666666666666,6.8
401,24206,D,0.5850582,127.43080412794968,74.55443845253593,0,0.6897637795275591,13.666666666666666,4.9
402,125777,C,0.75771743,98.377675409388,74.54247943877427,0,0.3048780487804878,-2.0,6.222222222222222
403,143790,D,0.66791654,111.58918486970734,74.53226185019429,0,0.6857142857142857,13.0,7.111111111111111
404,128049,D,0.77379704,96.28716989836958,74.50672659682141,0,0.6603053435114504,9.0,8.925
405,12747,C,0.65192676,114.2794861186686,74.5018546518514,1,0.6818181818181818,3.999999999999999,8.083333333333334
406,36085,D,0.6856747,108.6300692426286,74.48489306791585,1,0.656,5.333333333333333,6.666666666666667
407,17012,C,0.9065479,82.15808382782977,74.48023869197385,1,0.5454545454545454,-3.0,10.666666666666666
408,82481,C,0.6423463,115.91031717098328,74.45456597881679,0,0.5555555555555556,1.0,6.6923076923076925
409,166326,C,0.7526611,98.91324924575808,74.4481558692018,1,0.5063694267515924,9.666666666666668,8.8
410,65474,D,0.5843411,127.39857515529522,74.44422466565548,1,0.5714285714285714,6.0,6.190476190476191
411,198050,D,0.7200283,103.37370764253232,74.43199303634914,1,0.6048387096774194,7.333333333333333,8.176470588235293
412,95519,C,0.7909038,94.09193227589626,74.41766741548543,0,0.6,1.666666666666667,8.363636363636363
413,156525,D,0.71381253,104.23945149865528,74.40742660431424,1,0.6034063260340633,9.333333333333332,8.65
414,114489,C,0.69740593,106.6830105673732,74.40136466228171,1,0.492822966507177,14.000000000000002,6.291666666666667
415,54688,C,0.672621,110.5875158581027,74.38348680162778,0,0.4164305949008499,4.333333333333334,5.909090909090909
416,180278,C,0.92582065,80.3331140150048,74.3740557270686,1,0.5789473684210527,0.0,9.2
417,138649,C,0.78040314,95.2938014973134,74.36758164488747,0,0.6985645933014354,2.0,10.272727272727272
418,122211,C,0.79080814,94.03743217543104,74.36556694483934,1,0.270440251572327,4.666666666666667,6.428571428571429
419,35489,C,0.79424834,93.62395039200356,74.36066741846535,1,0.6496062992125984,0.666666666666667,10.066666666666666
